aae_from_sae,sentiment
"I just got Zola and his girl back together. Thank me, Zola! #QueTweet (:",Positive
"Ayo world, take a sec to peep my new video with Lil Javier and Lil Mail, it’s fire!",Positive
Forget these girls... What you gon' do when you need some company? Just a random thought.,Neutral
"Don’t get my girl’s hopes up for nothin’, then I’m the one givin’ her a shoulder to cry on.",Negative
I’m gettin’ ready for work and just thinkin’... all these girls is a joke. I need to step my standards up. I really can’t stand it when I end up talkin’ to someone weak.,Negative
@ChicCinema my phone broke then got cut off... sorry boo... glad to see you doin' okay and havin' a great new year!!!,Positive
BITIN' MY TONGUE 'CAUSE I KNOW HE GON' TAKE CARE OF IT BUT STILL I'M TRYIN' MY HARDEST...!,Negative
"Uhhh what Facebook on? I need to confirm my identity, what the heck... :(",Negative
The folks who talk the most trash 'bout you also pay you the most attention.,Neutral
What you think my brain made for? Is it just a container for the mind?,Neutral
"Oh, you already know, that's all I gotta say, you stop.",Neutral
"I think back on my life, I only had two real ones, @SavedBytheBlood and @libbyTOObright.",Positive
I'm focused on gettin' that money and havin' a good time. I got a family and ain't got time for no nonsense. Build with us or I can bounce!,Positive
That kinda love that never gets old... I want that... with you... nobody else... but you... #true #story,Positive
"When a good thing go bad, it ain't the end of the world; it's just the end of the world you had with one... #true #shit.",Negative
"""Hate Sleepin' Alone"" my favorite song, ya feel me? If you just listen to the beat, that joint is fire; I love it all together.",Positive
"If findin' somebody real your problem, bring your boy to the crib; maybe I can help with that.",Positive
I wonder if I'm on his mind like he on mine... hell nah... it was just a thought though... shrugs.,Neutral
"I ain't bitin' my tongue for nobody no more; I'm in that ""whatever happens, happens"" vibe.",Positive
"I bet she ain't gon' ask me what we doin'... and if she do, I'll just remind her again, haha, lol.",Neutral
"I ain't with that nonsense; I keep it real. Even though I’m a lil' quiet, I still let you know what’s goin' on with me. That’s what makes me different.",Negative
What goes up gotta come down. I ain't got time for folks in my area; I’m ready to bounce from here.,Negative
Notice how these girls and boys pop up outta nowhere when you and your partner goin' through somethin'. It’s a setup.,Negative
Girls need to see their bodies as the greatest gift to men; it’ll always keep 'em interested.,Positive
"When you treat her right, your girl gon' do the most adventurous and unusual things 'cause she trust you now.",Positive
"Shakin' my head, I ain't gon' let that mess up my day, haha, but you need a ride?",Positive
"Don’t be lookin' crazy when you miss me, but I’m too busy... that go for all y’all half-hearted folks.",Negative
"I don’t even know what kinda boyfriend I got sometimes, that’s why I keep stuff from him.",Negative
La la la la la la la... hmm hmm hmm... do doo doooo... I’m so happy... he he he :-D,Positive
"I’m real mad, so I’m talkin' trash to Philadelphia... my boyfriend don’t want that.",Negative
"If you dealin' with somebody who don’t know what they want, just make the decision for 'em.",Neutral
"I seen folks sayin' Green Bay trash and the Vikings all up on my timeline, so which one is it really?",Negative
"@_PinkPanther___ let’s hit the field and her skin gon' do a 360, believe that.",Positive
"I’m lookin' for somebody tryna build a house, not just pay rent, you feel me?",Positive
"@DonCoop20 at the end of the day, you ain't with her everywhere she go, so you don’t know what she do; all you know is what they tell you, you feel me?",Neutral
Shout out to my girl @TayloredHighly for the pedicure; you gotta take care of them feet.,Positive
"I’m a real one, I say what I see. If you disrespect the crew, I’m gon' call you out.",Neutral
"I done been through so much, I can’t go back to that, haha.",Negative
I get tired of folks always tryin' to criticize football; that’s my love and it’s always treated me right.,Positive
"It feel different this time 'cause usually when I get mad about somethin', I be in a bad mood for days.",Neutral
"Somebody need to hit me up 'cause this girl talkin' 'bout how sleepy she is, and I ain't tryna be bored 'til these pills kick in.",Neutral
"My ears actin' up this mornin', but they gettin' better. I hope they heal up soon!",Positive
"I got a thing for somebody who gon' vibe with my rap music, haha, we in this together like some real ones.",Positive
Lo should be home in a minute; he been gone since early this mornin' while I was still knocked out.,Neutral
"Ugh, where the heck my purse at? It been lost or stolen for 'bout a week, and I need my stuff 'cause my wallet in it.",Negative
"I just wish when I wake up tomorrow, he wake up too.",Negative
"On New Year's, I was right by my auntie house. I shoulda went to see @Kiss_MyBaddAss and Raquel.",Neutral
Let me find out folks on Twitter talkin' 'bout somethin' that happened last year. They need to just stop.,Negative
Me and my friend was supposed to take a pole dancin' class; I don’t know what happened.,Neutral
"I miss my friends all the time, and I talk to 'em every day.",Positive
"It gotta be nice to have somebody who trust you no matter what they heard, somebody strong like a lion but still gentle like a bluebird.",Positive
So @RSOD_Maun was talkin' trash and got his behind whooped in Ruzzle. Lol.,Positive
My aunt say she need somebody to share the sheets with; I’m available.,Positive
I got two tickets to paradise. Wo wo wo woo... wooo wooo wooo.,Positive
"This mornin', I just saw somebody I don’t like. What’s the point of the dog if it don’t bite strange folks? I’m just sayin'.",Negative
"This funny, ya know? Walkin' past folks and they expectin' me to say somethin' first when they could just say hello too, just 'cause... #toomuchimmature",Neutral
@noBULLYjustBOSS I'm 'bout to wash my hair and roll it up. Probably gon' see what my brother up to.,Neutral
"School today! Same ol' issues: fake people, annoying teachers, troublesome folks, unnecessary drama, and irritating people!",Negative
"I ain't gotta mess with your girl, I got my own. I don't need to smoke your weed, I got my own stuff... - 2Chainz",Positive
"Picture me rollin' with the top down at sunset, my mind on a billion things I ain't done yet.",Positive
"I keep a circle, y'all better keep a line 'cause y'all gonna drop one by one.",Negative
I ain't doin' this or I ain't doin' that. Tell yo' mama to suck on my barrel.,Negative
"Laughin' out loud, I'm 'bout to end up fightin' by the end of this month. I got a feelin'!",Negative
"If I fall asleep in Darrian's ear, he ain't gonna hang up. I'ma wake up on the phone.",Neutral
"I would care, but the way my feet set up, I ain't got time to chase y'all!",Negative
"I swear I can't stand when he hang up on me, and he do this all the time.",Negative
"Shout out to God, I'm triple blessed. A lotta folks wanna take me out, but I ain't dead yet.",Positive
"@TrustNONE_iD0NT lol, umm I think we gon' spend the night together, baby, but I'ma head home in the morning.",Neutral
"A fine dude tried to holla at me while I was at the gas station. Oh my gosh, he had a whip and everything, but I put my love @DJTJ219 first!",Positive
"But I slept a whole lot last night and I was still thinkin' 'bout it this mornin'. I'm done, yeah, that's the best thing to do right now!",Neutral
"Ain't no problem; finally got that money, this my boo. I miss my boo, Mootye. I wonder where he at!",Positive
"Laughin' my ass off! Had to go see my nephew. He somethin' else. He so happy he makin' the honor roll. I'm proud of him, though!",Positive
"@BFM__ You crazy! I know where you stay! I'm bringin' them boys to your door, and I ain't talkin' 'bout the police neither!",Negative
"Just playin'! That's my love. Can't leave him alone, but he need to get it together 'cause he actin' up!",Neutral
"I might break up with him. That ain't really fair, but he ain't textin' back, so it is what it is.",Negative
But you say you got my back; we hear that every day. What kinda man you is.,Negative
"You ain't gon' understand me 'til it happen to you, so watch out. You never know when it’s comin'.",Negative
@LostInLaSmoke laughin' my ass off. Hmmm. That’s a good question. She do? Maybe she tried it once to see what would happen. Laughin' my ass off.,Positive
It’s gon' be black dresses and chest vests if I find out he got another mistress.,Negative
"So I’m gon' tune into @NLIFC and @bshdrjcw through the Holy connection, eat dinner, read, plan, and then try to lay it down... shakin' my head.",Neutral
"Well, like you said, both her and it done. God made you stronger than her words. :-)",Positive
You should love me; I ain't like every dude you been with.,Positive
It's funny how folks who know the least 'bout you always got a lot to say.,Neutral
"I hate when dudes be talkin' loud 'bout how they been with this girl and that girl. Shut up, that ain't attractive.",Negative
"@sexy_foreigner I would come up there one day, but I never know when y'all there.",Neutral
"I wish Mariah and Nicki would just kiss (and I mean kiss!!!) and make up, ya feel me? #idol",Positive
"Respect me like yo mama, share secrets with me like I'm yo sister, and love me like I'm yo future wife.....",Positive
"Well, yesterday was my last time hangin' out. I hope folks come over today to visit 'cause I'm 'bout to get super busy. #nolie",Neutral
"I can't sleep 'cause I know I still wanna talk to him. Ugh, he woulda made an awesome boyfriend (sigh). I need to end these thoughts.",Negative
You belong to me tonight..... All I wanna do is make love slow...... I love Trey Songz.,Positive
I'm feelin' real down right now; all I need is my ride and I'll be good.,Negative
"First the drink, then the feelings, and last but not least, the drunk call or text.",Neutral
"I ain't never say I need a man; I always say I want one. I ain't in a place where I need one; it ain't like I'm 35 and never been married, right? Lol.",Neutral
"I wanna help out, but every time I help a dude out, they just disappear on me.",Negative
"If you know my favorite car, drink, clothes, makeup, color, and my favorite thing to do, then we can get hitched, lol.",Positive
"If you was there for me when I was down, trust, I gotchu when I come up.",Positive
"Two folks can be thinkin' the same thing, but you ain't gon' know each other's thoughts unless y'all ask.",Neutral
"Admittin' you wrong ain't givin' in; it's just growin' up. I always own up to my mistakes 'cause if I don't, I ain't gon' learn from 'em.",Positive
@Khalessi13 I'ma try tomorrow. This flu been hittin' me hard for a week now. I need a nurse! Lol!,Negative
@Khalessi13 yeah... it would help if I ain't have Ebola! Lol! I don't wanna be the outbreak monkey at work. I think that's how I got sick.,Negative
Them folks really on La Chat's page talkin' bad 'bout her. Now y'all goin' too far! Lol.,Negative
I take care of my lil' brother and sister like they my own kids. Lol.,Positive
"Hell yeah, Renzo... you know you somethin' else if you came to class less than I did!",Neutral
"Man, my 6-month-old lil' cousin up and givin' me and @Ke_with_a_smile a hard time!",Negative
I got approached today by a cute lil' redhead... I guess I still got it. Lol.,Positive
"'Cause I can make a whole lotta money easy, but I'd rather grind for it.",Positive
"Since I'm kinda messy, I switched my Twitter name to somethin' y'all can vibe with!",Positive
I woke up 'cause I heard money callin'... I can't sleep with all this money talk.,Neutral
I woulda come back for you; I just needed time to handle my business.,Neutral
I'm so mad 'bout Olivia's hair in this interview... What that black and brown piece doin'? #LNHHNY,Negative
Hold up... I'm seein' way too much on my timeline right now... Mandeecees a child molester?!?!?! #icant,Negative
@rickyrozay a few hours ago I sent you some fire tracks for MMG for 2013! I believe in you!!!!,Positive
"I love, love, love, love, love, love, love, love, love, love, love, love, love, love, love, love you...!!!! @jadarienGadison",Positive
2013??? Hold up..!!!! So women still get mad over other women's boyfriends??!!! Get outta here.,Neutral
#SinceWeBeingHonest these women really need to respect theyself before confrontin' a dude 'bout respectin' them.,Negative
"Soon as he saw us, I said, ""Hey Dad,"" and he kinda stumbled sayin' hey, but he did.",Neutral
"He thought we was 'bout to argue. Nah, I’m done arguin' with girls 'bout guys; that ain't worth it. But I’m chillin' with my main in New York.",Neutral
"You ain't never gon' find time for nothin'; if you want it, you gotta make time for it.",Positive
"Oh my God, that pain done came back. I think I need to hit up the Emergency Room.",Negative
"And from that last tweet, you can see I’m that girl, and I’m really in love with a boy. And I don’t think they see it at all!",Positive
"@JBurna_Suave @Oh_Shelia_ Why she gotta use it on me? And why y'all listenin' to ""Man Down""?",Neutral
And the Ravens gon' beat the Broncos. Whoever win that game gon' represent the AFC in the Super Bowl.,Positive
"I love my lil cousin to death, but she be gettin' on my nerves, lol. #family",Negative
"Paige need to go on somewhere; ain't nobody like her with Emily anyway. She the head of the -A Team anyway, I think.",Negative
"Aww, Toby. You be gettin' on my nerves, but at the same time, I love you, smh.",Positive
"Nicki know she ain't wanna say yes, but she figured she might as well 'cause she gon' get through it anyway.",Neutral
"I just learned a new way to dry hair extensions, lol... the stuff you pick up in a salon.",Positive
"@XoXo_Dee_ lol yeah, I miss them days. I saw you passin' by my way one day.",Positive
"Ahhh, the girl mad I kicked her outta my bed, she ain't my girl like #swerve girl #woahdere!",Negative
"@femalesaintshxt boy, get real, lol me and Nunu ran the school with them shoes, boy.",Positive
This person real annoying in this movie. I wanna jump through the screen and smack her.,Negative
"They had me goin' to the store six times today, and then the last time I came back with the wrong item, so I had to go back again.",Negative
Why did everybody wanna be a rapper at one point in their life? Lol.,Neutral
A girl told me and my dad that every girl gon' have that one guy she can be with anywhere at any time. #true,Positive
Shahara said Deja lied and said Jr. ain't ugly. I can't stop laughin'; she got me 'bout to pee myself!,Positive
I hope Deja stay in Twitter jail; she talk too much and she stole my candy.,Negative
"No junior high, you better not say nothin' tomorrow 'cause I'ma ask, do you even know him? I been crunchin' all day.",Neutral
"I doubt I’m gettin' a text from him anytime soon, maybe 24 hours from now!",Negative
"I gotta work on that rap flow with Kae, Terrell, and Terrance later on. This gon' be hard; I don’t know nothin' 'bout Thomas Jefferson and I don’t know how to rap.",Neutral
Shahara? You ain't gon' have your cornbread? Laughin' so hard. Free @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER.,Positive
"@hisFAVqirl @hunnabandz4life I said the same thing, but I ain't trippin'. That’s nasty.",Negative
"It’s messed up, but big bro, I gotchu forever. Until things get better, I’m shoutin’ FREE ROD wherever I go!",Positive
"@CallMeKiyaO you and my mama so wild, I’ll be super dry before I step outside -_-",Neutral
"Man, I dipped outta work at the Georgia Dome early to get home and catch the game. You think I’m finna chill with some 49er fans? Hell nah!! #Falcons",Negative
"I’m tryin’ to feed the whole crew, but I ain’t Slim. Even though I be rockin’ a snapback with a cocked brim.",Neutral
"Ain't no doubt, I appreciate it, my dude. Yeah, I'm still holdin' it down for now.",Positive
"Yo @TAshaMAC_215, I'm goin' hard right now. Lol, K.P must still be sleepin'; he usually be wildin' out by now @ImJusKP.",Positive
"@DBoyDeon, you ain't really from the hood; you just chillin' in them neighborhoods fixin' them cars for the old folks for they food stamp cards. LMAO.",Negative
745 with the Gucci interior. I see a real man when I look in the mirror. @gucci1017.,Positive
"I be hittin' the bed 'round 10 PM every night now, even on the weekends. You know New Bern ain't about nothin'!",Neutral
Regret be a sign that we gon' feel sorry later if we keep doin' what we ain't supposed to do.,Negative
"@PunkeyZooster I messed up, my bad! Hope you ain't gon' stay mad at me forever, fam.",Positive
"@Chris1200Vet @SHEno_sheBAD Lol... Y'all need to stop playin', that was some New Year stuff, but if y'all serious, I’ll be back on the 12th.",Neutral
"@Kwanny_VL that’s who I was tryin' to tell you 'bout in October, the one Chief set up.",Neutral
"Wolfgang, we rock, crack rock, and that was expected like Jayceon whenever he name drops.",Neutral
"I'm in the shower, and this lil dude just strolls in, toss my clothes on the floor, and pees all over the toilet. He probably peed on my stuff too.",Negative
"If I was in Selma, things would be way different. I wouldn't even come home 'til 'bout 2.",Neutral
"Yeah, these women actin' like they the main event, but they ain't never been no side piece. This really got me frustrated.",Negative
"I'ma keep it real, yeah, I been a #OOMF and a side piece. But if you think I'm dumb enough to do that again, you trippin'.",Negative
"I done learned my lessons, and I ain't tryin' to go through the same mess again.",Negative
"Just keepin' it real, Ken need to tell both y'all the truth and stop lettin' this go on and on. For real.",Negative
"If only y'all knew how bored I am. Jesus, please be with me. I'm so bored, laughin' my ass off. Somebody need to slide in my DMs.",Neutral
"@LatriceLaconnya lol. Damn, you been at it all day. But I'm just speakin' in general.",Neutral
"I was broke before, so I'ma be broke again. Man, that don't sound right, but what it sound like is a good year for me!",Positive
"I need it like you do, @BericDaKidd17th @Lil_Cuzin. If I ain't need it, they wouldn't have prescribed it to me, man. Lol!",Positive
"I keep a whole lotta numbers in my phone. I'ma be real with you, girl, you the only one I want.",Positive
"I ain't never been hit, and a dude better keep his hands to himself or he gon' face the consequences.",Negative
"My mama dark-skinned, my daddy dark-skinned, so where you think I get it from?",Neutral
They can't put nothin' on the internet that ain't true. Where you hear that from? The internet?,Neutral
"Pick her up on your skateboard, lol. @KeepinIt_R3LL: I wanna go to the movies with my girl, but I don't think I'ma have my car soon enough.",Neutral
"I remember when we had to hit up them proxy sites in 9th grade just to get on Facebook, laughin' out loud.",Positive
"My phone was straight trash. I got mad and threw my EVO at the wall today... my bad, Sprint.",Negative
"I don’t hate nobody, but I really don’t like that some folks ain’t who I thought they was.",Negative
"You ain't gettin' my money, so we gotta break up if love ain't enough!",Negative
"@DominiqueDaDiva, how you doin'? What's your email? I want you to check out this track and let me know what you think.",Positive
"@DJBONES7 This was like last week, fam. I need you to hear somethin', but I ain't know what email to send it to.",Neutral
"@CHUCK_KING_ Ayo, I'ma hit you up a lil' later today. I need your help with somethin', and I'ma see if you just playin'.",Neutral
"@Famethebarbie I just got your email, appreciate the support. That’s @FreshPaint4U's new single 'bout to drop.",Positive
@TTLadyLuscious Can you check out this track from @FreshPaint4U? I know y'all gon' like it.,Positive
"@iamdjblackout I need your email, bruh, so you can hear this new radio single from @FreshPaint4U.",Neutral
"Nah, I don’t, but when we hit up D.C., I’ll hook you up with someone who do know him.",Positive
"Happy New Year! You had a dope 2012, and here’s to an even better 2013. Safe travels too!",Positive
"Folks gon' always come back, but when a good woman is gone, she gone for good. Trust and believe.",Negative
"Kicking doors, shouting, shooting. The police got called and showed up quick, but not quick enough. The thugs came back, police got called again, and they was back in seconds! Three arrested. #DPD",Negative
"I ain't expect nobody to buy nothin' for me. I’ma take care of myself; if I want it that bad, I’ll get it on my own.",Positive
"Oh for real??? I ain't even got on-demand no more 'cause the box ain't turnin' on, ya feel me? :(",Negative
Late nights and early mornings <----- I done been through a few of 'em... and it ain't easy... I been through a lot.,Negative
"Me and my brother just took my momma's car, lol. We on our way to Johnny's pizza. She gon' freak out when she see her car gone, lol.",Positive
"My momma called and said, 'Where my car at!!!' I called the po-po, and I'm comin' for y'all! Lol, it's too funny.",Positive
I always have good days at school... I ain't even complain no more 'cause it is what it is. I gotta go regardless.,Neutral
"@1037theq @justinbieber I'm 17 and I'm tryna win this contest. Been tryin' to get them tickets for months. I love you, Justin! #BELIEVEACOUSTIC",Positive
"He said somethin' to me 'bout gettin' a dude for him, but I'm good. That’s childish and don’t matter.",Negative
Forget his feelings 'cause he showed me he ain't care 'bout mine.,Negative
"@CallMeHinnant @pysco_darebel @goo121 @mookadean121 @noonjune y'all better not ever want no house, car, or credit card.",Negative
I had a random convo with @GiftOf_GAB when she thought the ground beef came in the box with Hamburger Helper.,Neutral
"@MsEbo28 Ayy, as long as I know you, I missed you. We gotta chill this year, show me how you do it, lol.",Positive
You was my main partner. You the most popular person in the city. I need to stop messin' with you.,Positive
"This dude called me just to get me all worked up, argue with me, curse me out, then go to sleep on the phone! The struggle, man.",Negative
"When I get married, Candace gon' be my flower girl, Destiny gon' sing, and Rikaa gon' be the preacher.",Positive
I’d rather have 30 minutes of somethin' wonderful than live my whole life with nothin' special.,Positive
"I'm 'bout to call it a night and get some sleep. I'm tired, and my baby girl ain't sleepy at all. @Montana_BandzUp, come get yo' child.",Neutral
"I wanna go to the Irvington game tomorrow, but I also wanna see my baby do her thing at her away game.",Neutral
"When folks say they on they set, they ain't really involved; they just like how the flags look.",Negative
"People gettin' shot every day, so I just wanna thank @AdeAWeekAYear, @aswashington, @MrVanGriffin, and @mrdefoster for keepin' me outta them streets.",Positive
"It seem like no matter how good of a friend I am, I always come in second place to everybody.",Negative
"I’m so proud of myself; I done completed the Insanity program. Ain’t no joke, I’m 'bout to pass out (taking deep breaths in between words).",Positive
I been the nice guy for too long and I’m tired of folks takin’ advantage of me.,Negative
"True greatness ain’t achieved through lies, illusions, theft, or deceit. True greatness come from passion and hard work.",Positive
"Ayo @GotThatCranaack, I’ll be free in the mornin’ tomorrow. Hit me up when you wake up.",Neutral
"@XoGorgeousMe, nah, you just ain’t found the right one yet, but I’m always here, lol.",Positive
"Next time we do that when she workin' from 2 to 10:30, we gon' have more time.",Positive
"Ain't no more Mr. Nice Guy for me, I'm tired of it. No more 'How you doin'?' and more 'What's up, bitch?'",Negative
"La'Carri, my diary, be so irritatin'. He keep callin' my name like, 'Boy, I hear you!'",Negative
Let me stop talkin' 'cause I was on the phone with my diary for 4 to 6 hours and they ain't even notice I had my headphones in.,Neutral
"Oh, you know that one button that's shaped like a teardrop? Press that.",Neutral
"When I told my mama how many tweets I got, she said I need to go to Twitter rehab.",Neutral
"My brother-in-law just walked all the way to my crib, and now my sister ain't here, so he gotta walk all the way back home in the cold. Smh.",Negative
"My sister better hurry up, or it’s gonna be over for her when she step in this house.",Negative
"Movies I can watch on repeat include Shottas, 21 Jump Street, I Am Legend, Spit on Your Grave, Wrong Turn 4, Best of Apes, and Disney Pixar's Up!",Positive
I was the type of woman who ain't care 'bout no guy; either you with me or you ain't!,Positive
I ain't buyin' no food. Get me two Junior Bacon Burgers from Wendy's and a fry.,Neutral
"I trust my crew, and I’ma ride for my crew!",Positive
"I'm feelin' kinda sleepy, but once I get up to hit the bathroom, it’s probably gonna be a wrap!",Neutral
"People keep askin' me if I'm pregnant again. Nah, I'm just eatin' good!",Negative
Datin' a dude with a baby mama is a straight fail! They still gon' be messin' around unless you know they really done with each other!,Negative
Ain't no way I'm drinkin' this straight. I ain't used to it yet. I need somethin' bright and early to mix with it!,Negative
I ain't got time for new friends 'cause I don't even deal with the old ones.,Negative
"The only person who really gets me is me, and the only one I fear is God.",Neutral
"School in the mornin' for the kids, then it's time for me!",Positive
"Ain't nobody's happiness supposed to be at stake 'cause of their skin color. What the heck, y'all need to go back to history class, third grade!",Negative
"I thought things would be different this time, but they still the same.",Negative
It look real. I could see him gettin' it two years ago when Sanchez was takin' 'em to the AFC Championship and they looked like a good coach/QB combo.,Positive
True! I gotta switch that with a drink though 'cause you already got all that cake.,Neutral
I'm real disappointed in @AroundTheHorn today. Jemele Hill and Pablo Torre should never be on that show.,Negative
Ain't no point in me gettin' my hair done 'cause I ain't in the mood no more.,Negative
This the perfect time to read a book. I need to get me a Nook or iPad soon.,Positive
"I can't even focus on Chicago Fire 'cause I'm tuned into Twitter right now, lol.",Neutral
"With all this snow comin' down tonight, I'm glad I ain't flat ironed my hair today.",Positive
"I just saw a dude use a payphone... it's 2013. They givin' away free phones, my man, come on.",Negative
I just want my friend to know this some dumb stuff. It's cold outside.,Negative
"They let a team come back from 0 to 14, laughin' out loud. I ain't feelin' Washington D.C.; I really ain't.",Negative
I just got another invite to one of my homegirl's baby shower in the mail. Most of my friends is mommas now.,Positive
Superhead pregnant by Lil Wayne. Shakin' my head. He would have so much more money if he ain't have so many kids.,Negative
"My horoscope told me today that if somebody make me a promise, I can trust that. So, I promise on.",Positive
"I learned that when somebody give you that stare like you doin' somethin' wrong, it only mean they envy you, and the sight of you doin' it first is killin' them.",Negative
I gotta get up and go grab a whole lot from Checkers before they close!,Positive
"Man, I been wonderin' what happened to my Coach shoes. I been lookin' all over for them damn shoes. I guess he took those too. Smh.",Negative
"It's nice havin' my own place, but I'm ready to move back to East Memphis!",Neutral
"I'm the kinda person that when I hit the mall, I'm gettin' him somethin' and gettin' somethin' for myself too.",Positive
"It's you and me against this world tryin' to bring us down, so baby take my hand and let's show 'em they wrong and conquer the world.",Positive
Daddy comin' over to give you that favorite position from the back door! You already know how it go.,Positive
I guess I'm 'bout to put on my station and lay it down since I can breathe now!,Positive
She had the nerve to sing that to him! What was you thinkin'?,Negative
"At your best, you is love! You a positive, motivatin' force in my life! If you ever feel the need to wonder why, just holla at me.",Positive
"I just wanna be all alone. If you think I treat you wrong, don’t take it personal.",Negative
"All I see is #LakerNation on my timeline. Y'all still ain't makin' it to the playoffs! Aight, I’m done, laughin' my ass off.",Negative
"@RevelingInStyle No problem! If I hear anything before you do, I’ll let you know!",Positive
"@alluneed84 I ain't watched much TV lately, I guess. Maybe I’ll look up the trailer on YouTube and might go see the movie. How 'bout you?",Neutral
@JJfromtheD Sigh... well I guess we ain't got nothin' else to talk 'bout. Take care!,Negative
"@alluneed84 I wish I could, but I’d probably oversleep gettin' the kids to school if I took anything. Or I might not hear if the baby wakes up.",Neutral
"I ain't counted yet, but my numbers droppin' like the stock market.",Negative
"If you wanna stay in my life, don’t be fake. Don’t make no coward moves. Don’t do nothin' that’ll change how I see you, and keep it real.",Negative
It’s easy to do somethin' for friends you know ain't gonna turn they back on you.,Neutral
"@_AmbitiousTev, just be quiet; you taller than me 'cause your brother almost taller than me. Stop messin' with me for real!",Negative
"Everybody done ate, and I’m just sittin' here 'cause I can’t enjoy my meal since my meat mad dry.",Negative
I guess I should just try the number and see if it’s the right one.,Neutral
My brother betta get away from me and stop talkin’ to me before I kick him for wearin’ my v-neck without askin’!,Negative
"When it’s too wet outside, I just chill in the bathtub and relax while listenin’ to music. Judge me if you want; it ain’t gon’ bother me.",Positive
"Don’t go too fast, don’t go too slow; you gotta let your body flow.",Neutral
"Remember the person who encouraged you to be who you wanted to be in life; it wasn’t them flaky females, it was ME.",Positive
Breakin' up to make up; goin' through the same issues again make a person not wanna try again.,Negative
My sister really puttin' in a lotta work on that Bratz doll head; it’s cute though.,Positive
But you know me. I don’t be thinkin' things through. Laughin' to myself... So I ain’t really noticed stuff like I been lately.,Neutral
I gotta use the bathroom but I don’t feel like gettin' up. Don’t you just hate that?,Neutral
"@classy_tessa23 @lonelysoulja225 lol he go to school with me, silly... he from Texas but livin' in Baton Rouge now, duh lol.",Neutral
He done left the building... he ain't got time for us no more since he got a new girl!,Negative
Save yo'self; viewers be advised that the things you hear be real graphic and gon' damage yo' soul. Beware.,Negative
"Somebody done blew up my Instagram notifications *coughs Juliette*, so I'ma chill on here, lol.",Positive
"People always say everything gon' be alright when you lose the one who loved you like no other, knowin' ain't nobody gon' replace that person.",Negative
"You know that money bring the cars, and the cars bring the women. That's how the rock star life go, for real.",Positive
Dem folks tryna take Rick Ross down; he better pay up 'fore they take his life. #RNS,Negative
"My homies treatin' women real bad, and them women just sittin' there lettin' it happen. #RNS",Negative
I guess I'ma listen to some music and eat in the kitchen; ain't nothin' on TV.,Neutral
"He said the man was slumped over the wheel, and his hat was all over the windshield.",Neutral
"I just made myself a bomb breakfast on my day off. Wait, I gotta work at UC today, but it's all good.",Positive
These folks already know not to get wild with me; I’m gon’ put ‘em on blast.,Negative
"I see what it is, you mad ‘cause your crew ain’t really your crew. They be stealin’ your weed and smokin’ it right in front of you.",Negative
"I’m the one you turned away. You pushed me off every time I tried, but I’m good.",Neutral
"Still no Valentine. Some folks be askin’ me, but not the one I really want to ask me. I ain’t gon’ wait too long.",Negative
"She got so much back, I just wanna tap her on the shoulder and let her know... smh, laughin’ out loud.",Positive
"Sittin' on my bed bored as hell, wishin' my future was here, but he ain't.",Negative
"I love you, I miss you, I love you. Forget that. If you really mean it, say it right.",Negative
"I'm annoyed, and that's an understatement. I'm the one who sat tonight out, but folks walkin' in with attitudes. Forget everybody. Oh, and I'm sober.",Negative
"Them ain't my people, lol. Bottoms in general make it easy for tops to act up 'cause they make the wrong things way too easy.",Negative
"I don't know 'bout that nonsense; all I do is drink. Haha, but yeah, Detroit full of that. That's why I stayed single.",Neutral
"They been givin' out them attractive bodies; everybody I seen today got a nice figure, both the fellas and the ladies.",Positive
"I got some things to talk 'bout, and Twitter, y'all gon' be quiet and listen.",Neutral
@BADDHABIT_69 lol I'm glad I could do that for you 'cause my broke self had a rough night.,Negative
"If that discreet dude don't leave me alone... girl, you seen my Instagram; I ain't subtle at all.",Negative
"The fact that I'm bumpin' Pastor Troy's ""Are We Cuttin""... I'm really lit right now... with my fine self, lol.",Positive
"Lol, hush up... I hope I find my man at church. Lord, I need me a good Christian, wholesome dude. Hallelujah!",Positive
I ain't really got a grip on this dating thing yet... I hardly ever go on a second date... I ain't never interested after we finally meet... it really be suckin'.,Negative
Some gay dudes (not all) be focused on the wrong stuff. Stop doin' things just for the moment... where you gon' be in five years?,Negative
"I keep forgettin' that All-Star Weekend is here... ugh, this gon' be interestin'... where the paid trades at?",Neutral
"Lmao, you wild... and I'ma keep my comments to myself 'bout that. Anyway, what's good?",Neutral
"For real, I ain't even know who he was 'til he was gone, and I bet most folks didn't neither.",Neutral
"I get more attention from ladies than I do from dudes. Forget this mess, haha.",Positive
"Nah, I need this... If I had somebody layin' next to me, it’d be a whole different vibe. Music keep me company, haha.",Positive
"It's all 'bout branding yourself, and once you make a name, stay consistent and focused, and you gon' be good.",Positive
"I hope so. With the experience you got, you would be smooth. Just gotta take that leap of faith.",Positive
"@gldntnnls you don’t look like it, but yeah at 18 everybody talkin’ ‘bout they want a relationship when they really just want a few folks to chill with.",Neutral
"@gldntnnls yeah I was messin’ with older dudes back then too, knowin’ good and well we ain’t got much in common. Good times, lol.",Positive
