aae_from_sae,sentiment
"When I was sellin' as, she ain't want me. Now I sell loud, she all over me.",Negative
"I 'member my friend said Tyris gon' be my cuddlin' buddy fo' the winter. I ain't cuddled the girl yet, though.",Neutral
Fellas don't phase me an' these women don't amaze me. I wouldn't be surprised if my own friends tried to play me.,Negative
"I need a dime! Somethin' red, thick, an' fine.. get on top an' make it grind!",Positive
"I took her to the room, she hit me wit' dat line, she ain't dat type a' girl so I told her to stop lyin'.",Negative
"Nah, don't be hatin' on me, yo girl wanna date me. Yo mama too old, she wanna commit some statutory rape on me!",Positive
"I light up dat weed, I smoke it two times. I smoke it real good, I hit it a few times; if I hit it once, I can hit it two times!",Positive
We ain't committin' no crimes just for the sake of it. We sellin' product 'cause we ain't doin' too good financially.,Neutral
"One of my homies turned into an enemy. But the rest still loyal, tho!",Negative
"I show up with my game face on, ready to get some work done. Damn, that thing get so wet, you think you spilled somethin'!",Positive
"I ain't no mobsta, I ain't no gangsta, I ain't no hitman, I'm just me!",Positive
What's da point of workin' out if you ain't gon' stretch? And what's da point of havin' muscle if you ain't gon' flex?,Positive
"Dey say real people don't last, but it's just dat dere's too many fake people makin' real people look bad!",Positive
"If I die today, just know I lived one hell of a life! -Juelz",Positive
"I don't know what I'm goin' through, and I don't know what I'm gon' do, but I'm on it!",Positive
"I be smokin' dat weed, I be takin' drugs, an' I don' care 'bout how you feel 'bout me!",Negative
"Yo, you can have her. I ain't tryna marry her, I just wanted ta borrow her.",Negative
She be curved up like a Coke bottle. She know I be goin' full throttle. I be walkin' wit' a lil' wobble.,Positive
"Time ain't waitin' fo' nobody, you can't turn back da clock, once it's too late, you gotta learn ta live wit' dem regrets.",Negative
"Either you gon' love me or you gon' leave me alone, it's either love me or hate me, ain't no in-between!",Positive
"I used ta smoke ta take da stress away, but dat don't really work no mo'.",Negative
"When all said an' done, it's just me, myself, an' I left in dis God-forsaken hell hole!",Negative
Amen!!!! Maybe society gotta stop teachin' kids ta rely on 'em so much.,Positive
Thank ya my savior fo' makin' me one o' yo' prized masterpieces. I'ma do my best ta live up ta dis prestigious honor.,Positive
"Y'all see my best friend an' now look at 'em, dey cool people if ya didn't already know.",Positive
"I tweet like a thousand times a day 'cause I love Twitter, an' if you don't, then stop hatin' on Twitter. An' if you my friends an' don't like Twitter, lol.",Positive
"Oh damn, so folks out in the cold askin' for money an' food, but some folks got like $20 an' don't give 'em no food.",Negative
"Bringin' my stuff in right now, no worries. New boyfriend, new women, new year, but the same damn haters. Laughin' my ass off, happy new year.",Positive
"I just found another tattoo artist, 'bout to make this breakup official. True, a cover-up comin' soon, bitch.",Negative
"If he only call you when he need money or sex, then that's what you 'round for, stupid!",Negative
"Harmonie all up in my bed, on top a my head, an' on my back. Dis lil' girl an' her wild sleepin'.",Positive
"Dis goofy person asked me if I'm pregnant. I said, 'How?' A spit baby!",Negative
"Bitches be killin' me. You can't find yo' own man, so you messin' wit' somebody else's. Bitches ain't got no class.",Negative
"Oh, I got 15. I'mma be there when we go back. I'mma just get like 4. Laughin' my ass off. You gon' make me go in.",Positive
"Dat moment when you thinkin' you ain't gettin' paid, an' one a yo' family members checked da mail 'fore you did an' put it up, an' you just now got it.",Positive
"You can tell anyone you love 'em, but tellin' the one you lie next to every night that you in love wit' 'em, dat's priceless. Dere's a big difference between da two.",Positive
"His name gon' put in work if da pay good, so he went ta rob da richest guy in da neighborhood.",Negative
"Yo, should I keep her or nah? Da sex be fire, so she a keeper fo sho!",Positive
"You be hittin' me wit all dat business an' askin' what I'ma do, an' I tell you I be drivin' all crazy-like, an' you be stuck on stupid.",Neutral
"Yo, I ain't got no clue why folks think the Alabama vs Notre Dame game gon' be close. Ain't nobody beatin' Alabama, fo' real.",Positive
Lol...nah...She a phenomenal musician....But folks cryin' over her havin' a baby last year? Get outta here.,Positive
I just thought 'bout the many days an' nights I spent in the Washington Johnson Complex...Both durin' my undergrad an' through my master's program..#random,Neutral
Imma say what many don' wanna admit...Ain't never been a player like LeBron...He might go down as the best ever!,Positive
Ladies....If you bein' called #oomf...You ain't the only one tryna be the only one...lol,Neutral
"I pulled the boldest move earlier, maybe in my whole professional career...Believe me...That's sayin' a lot...LOL!",Positive
"Fo' real, I be feelin' like I'm gettin' surrounded by baby talk mo' an' mo'. Social media be blowin' up fo' real.",Positive
"I ain't one ta be too impressed wit' her. Fo' real, folks be crazy if dey don' think looks played a role, ya dig?",Negative
"Dat moment when ya see 9 folks done viewed yo' LinkedIn profile an' ya tink it might be recruiters, but den ya find out it's just yo' social circle. #NotGood",Neutral
"If she be twerkin' in da mirror in da bathroom, practicin' fo' da club, ya know it's #Ratchet.",Negative
"I always found it interestin' ta hear how women tink dey lose men. It's quite interestin', fo' real.",Neutral
"You ain't wanna be wit' me. Everybody see dis, but I'm cryin' 'cause I was so loyal to you.",Negative
"I think you was just ready to be single, fo' real. An' I wake up to a bad day, shakin' my head. What I do to deserve dis?",Negative
"I don't care how much a person claim he love bein' single, ain't nothin' better than havin' a girlfriend who loyal an' love you deep. Get you one!",Positive
"Soca music should only be played durin' carnival, but groovy music gon' take over an' get played all 'round.",Neutral
"I ain't seen 30 my boy, just kiddin'. Dat's what's up, I ain't hooped since summer.",Neutral
Ridin' 'round on my side of town wit' my windows up an' my rims down.,Positive
"@JonnyBones, when you comin' to New York to train at my gym, American Top Team MMA?",Neutral
I'ma be up fo' a while. I been sleepin' ever since I got checked out.,Positive
My ex texted me an' said he miss me. I texted back an' said the subscriber you done texted don't care.,Negative
I ain't talked to KK all day. He must be on a whole lotta drugs. #BriannaTweet,Neutral
"Haha, don't worry an' ask ya grandma if she can do dat lil' thing fa me, I'm cryin' laughin'.",Positive
"My secret ta gettin' thick is dat I eat two peanut buttah an' jelly sandwiches every day, I'm cryin' laughin'.",Positive
I cain't even trust my fam'ly 'cause dey gon' steal if dey know you got somethin'.,Negative
"I'ma make it, I don' care what nobody say. I got da strength ta push myself ta make it.",Positive
"My mama went ta dis school called Heritage Christian, but I don' know if dey might be full a' it.",Neutral
"Gotta distance myself from a lotta folks. Less drama, less stuff ta worry 'bout.",Negative
"Scrollin' down mah timeline an' who do I see... @CoachKerri! An' she goin' off dis early in da mornin'. Mornin', sis!",Positive
"I know folks come an' things happen fo' a reason, but I'm straight up clueless 'bout dis one...",Neutral
"I'm so fed up wit' females an' all dis other stuff, man. Imma just focus on mahself an' mah career. #collegebound",Negative
I don' think ev'rybody was meant ta be in a relationship. Some folks gotta 'cept dis an' learn ta find love within deyselves. #selflove is betta.,Positive
I kinda feel a lil sorry fo' her new girlfriend. She remind me of how I was in the beginnin'.,Positive
"If I neva say nothin' else, trust an' believe me when I say everythin' happen fo' a reason.",Positive
HBO Family be givin' me life right now. I swear I got the imagination of a lil kid!,Positive
#mtzionprayercall in the mornin'!!! @JosephWalker3 always got a word! The 15 minutes dat change lives every Tuesday mornin'!,Positive
I hate when I gotta pee so bad when I'm layin' down. I really don' wanna get up.,Negative
"Aight, nex' time I see ya online, I'ma say wassup, a'ight?",Positive
"Wassup, girl? How you doin'? I'm tryna reach out an' see 'bout a collab real soon. Check out @ProfanityMAG an' let me know.",Positive
"Everythin' good. Wha' goin' on wit' you tho'? How you been holdin' up in dis cold, cold world?",Neutral
"I'ma keep it real, dat weed helped get rid of da static in my brain. It made dis world more bearable. I was happy, but now I'm in dis damp fog.",Negative
"I wasn't no drug user, I wasn't no addict, an' I wasn't hurtin' myself neither. My own lazy, childish behavior put me where I'm at now.",Negative
"I'm from Chicago. I'll root fo' da Bears, but I'm a bigger 49ers fan.",Positive
"I'm takin' a photography class, so I'mma be able to lead our photo shoots in da future.",Positive
Dat's why I wanna go back so bad. I wanna prove wrong any negatives I brought to my family's name.,Positive
I delusionally imagine bein' physically accosted by everyone I got human emotion fo' at various times.,Negative
Dis gon' be da first time two brotha's would coach against each other in da Super Bowl. #49ersVsRavens,Positive
I'm hooked on dat person like dey got a crack house in dat area.,Negative
"I got my Algebra final exam tomorrow, an' ain't nothin' I can do to pass it!",Negative
"RayShawn was real hyper in dem text messages, but he wasn't tryna fight at his crib on Saturday.",Neutral
"No matter how much I say I don't want him no more, at da end of da day we ain't gon' break up. What you think 'bout dat?",Neutral
You came here an' I picked you up from da bus stop. An' you stayed wit' me. Den da other dream was a continuation.,Neutral
"Yo, where you at? We over here at da Henry Ford hospital, come on through.",Positive
"He ain't no rapist, stop playin' wit' him. He know he got fans who love him.",Positive
"I love you too, so shut up 'fore you say somethin' to her.",Positive
"I'm so happy she outta jail. Might report her, haha. Lock up her tweeting self, Twitter.",Positive
All dem girls on Bad Girls Club look like they used to be men.,Neutral
"All y'all Detroiters, let's tweet dis an' spread love an' peace, an' let's stop all dis senseless violence!",Positive
"People say dey love dey team, but when you just bein' yo'self, dey be like 'I ain't part o' dat group.' Lmao, friends ain't shit.",Negative
I had ta learn ta be happy wit' mahself 'fore I could be happy wit' anybody else.,Positive
"Forget 'im, I'm done. All on Twitter talkin' 'bout missin' layin' next ta her, what da fuck?",Negative
"I'm a pretty good girl, I don' know why guys keep messin' me over, fo' real fo' real.",Positive
"Gals always be knowin' stuff, dey ain't gon' say nothin' right away, but dey know what's up.",Positive
Black roses fo' dis dyin' love. Now we breakin' up. Since we givin' up. Black roses an' an early Valentine. Special delivery jus' fo' you an' me.,Negative
"I ain't no perfect person, I make a whole lotta mistakes but still, I love dem folks who stay wit' me after knowin' how I really am.",Positive
"Aw man, a whole day widout me feelin' my titties? Dat ain't right. So you tellin' me I can't touch my breasts fo' a whole day? Tears.",Negative
I don't like talkin' 'bout my problems 'cause I hate lookin' weak or vulnerable.,Negative
Ain't no way I'm stoppin' lovin' you 'til a mute person tells a deaf person that a blind person saw a person without legs walkin' on water.,Positive
"Aight, I'm in the crib now, it's cold as hell outside. What I need is some damn gloves.",Neutral
"Who my mama think she is, tellin' me how to do my hair? I told her she got her own head, she bald!",Negative
"Last time I had was a Cicero twist or whateva. An' it ain't what I wanna get, it's what I'm gettin'. She too strong.",Negative
"People be runnin' round talkin' 'bout love an' affection, nah, you need condoms an' protection.",Neutral
"Yo, I feel ya on that inappropriate content. Yo' friend needs to chill wit' that. You gotta do what's right fo' you, ain't no shame in keepin' it safe.",Positive
Ain't worried 'bout no judge. Imma get locked up. Shoot the gun. Put the shots in his face. #FreeMe,Negative
"I be too focused on myself, that's why I can't stay in a relationship long. Oh well.",Neutral
I can give my boo a thousand reasons why I love 'em so much. #Bae,Positive
"The women be upset 'cause the fellas don't mess with 'em no more. Ain't nobody allowed to touch my brother, that's how it is in the black community.",Negative
"I don't want to give you the wrong impression, but I need love and affection.",Positive
"I like that this Darrell from Tagged said he wanted to get to know me, just hit me up at 8328489020.",Positive
"I be hatin' when somebody talk 'bout the same thang constantly, like damn, I hear you loud an' clear, I just don't give a fuck.",Negative
"Nah attitude, just be chillin'. I knew she wanted you an' I couldn't do that to her, it woulda been sour.",Neutral
"I don't like when people try to tell me what to do. Oh nah, that's not how it work.",Negative
Ah'm kinda ready now... Ah hate dat we ain't got Mrs. Wallace's class on Tuesday. Ah miss arguin' wit' her.,Negative
"Imma git some early sleep, gotta git up at 8 in da mornin' fo' mah appointment.",Positive
"Nah, get outta here. I ain't dealin' wit' da po-po.",Negative
"Nah, man. Lil Wayne ain't part of da No Limit Soldiers, dat's my boy Da or Mary Alex.",Neutral
"Aight, so da joke gon' be good, ya feel me? I'm Kevin, KLC, you, P.T. Kevin Earl.",Neutral
"Fo' real, I still find it crazy dat he got dat many kids at 32. Yo, I'm da same age an' dis dog be givin' me headaches.",Positive
"Nah, you wrong. I think he ain't used to his body. He kinda goofy, ya know? I ain't sure if he soft yet.",Negative
I ain't surprised. I 'member when he said somethin' foul 'bout Tim Duncan's mama.,Negative
"Yeah, him an' Ye been doin' dat fo' da past 2 years. 'Cept fo' da chess.",Neutral
We had mixtapes back east tho'. I heard 'Mo Money Mo Problems' 3 months 'fore on a Clue tape.,Positive
"Yeah, Cool Breeze the godfather. I remember them dope boys really embracin' that joint. That spiteful chant took it beyond DF fans.",Positive
That's a human bein' growin' up. Them 3 identities be on every album. Just creative ways to display his personality.,Neutral
"I ain't gotta like yo' music to see yo' tactics. But anyway, back to work.",Neutral
"I feel ya! Lol. I had them khakis and a cardigan on, I shoulda been good, but my beard was angry though, lol.",Positive
"My buddy just asked me if I know who Bandcrew is. I'm like, 'Hell yeah, my twin @ThatMagDontMiss is Bandcrew.' Hey twin, I need to talk to you.",Neutral
Walked inta da house from da store...walked inta da room. An' it smelled like straight kush... Livin' da good life.,Positive
"Believe me nephew, I know if ain't nobody else know I know..Can't trust nobody, yo' friends turn on you just as quick as family will.",Negative
"I miss my ABC an' my nephew an' my sista Brit..my niece is due tamorra, I hope she come tonight.",Positive
"Said somethin' last night, 'parently it struck a nerve in somebody. Lol, you'll be aight.",Neutral
"Nicknames ain't nothin', but don't give nobody a title dey ain't earned..specially if dey can't play dat role.",Neutral
"I been da same person since da beginnin, I ain't changed. I just ain't put up wit yo nonsense no mo'.",Neutral
"Joy to da prostitute, she slept wit my man an' dat's why he got herpes. Dat's what she git fo' talkin' trash.",Negative
I'm goin' back to my sista's house tomorra. I had ta sleep in my own bed tonight.,Positive
I wouldn't be mahself if I didn't get oral sex befo' givin' it.,Neutral
"If dat's da case, dey should say da same thang 'bout Pop an' da Spurs from '99 wit Robinson an' Duncan.",Neutral
"You traded it in, dat's a real nice car. I thought you just got dat.",Positive
"Well, you betta move on 'cause once he gone, he ain't comin' back.",Negative
"Oh lawd, my movie out on da streets. I love dis here movie only 'cause my baby daddy Meek Mills in it.",Positive
"Call it whateva you want, but I'ma call it how I see it. Petty.",Negative
"Everybody out on dis here Friday night, but I'm stayin' in da whole weekend. I need ta catch up on some sleep.",Neutral
I need ta go ta Radio Shack fa some phone cases. I just need 'bout 3.,Neutral
We gon' meet y'all in da conference finals if y'all make it past da first round.,Positive
"Yeah, ya do. But jus' 'cause y'all friends don' mean y'all need ta wear da same wigs. (Laughin' my ass off)",Positive
"If it wasn' fa da lil' moments when I'm feelin' down, when dey do da smallest, mos' crazy, sillies' things ta make me smile, I don' know what I'd do! Real talk.",Positive
Why you git sleepy when you cold? Dat's why I used ta sleep so much at Philly High.,Neutral
"Dat's a damn shame. If smokin' cigs be dat terrible, why not jus' stop? Da problem be I'm addicted.",Negative
I wonder what mah friend @LADiiKB_81 be up to! I ain't interacted wit' dem in a while an' it seem like forever! An' I'm feelin' some kinda way 'bout it!,Negative
"I gotta grind fo' two aunts, one sista, an' mah late mama. Rest in peace to y'all. Real talk, true story.",Positive
"I jus' 'most got shot by da police harassin' mah brutha. Nine police cars 'gainst one car, what da fuck?",Negative
"Wait, hold up, I already rolled up a joint/poured up some syrup, while da women still rollin' up/smokin' marijuana on da sofa, her nose in da soda...",Neutral
"This year, every guy needs to get him a woman who gon' hold him down, who gon' keep him outta trouble.",Positive
"If a person ain't got they stuff together, they don't need to be dealin' with me.",Negative
I can't stand not seein' you. It feels like I'm locked up with no visits.,Negative
"If you gotta go out every week, you need to be single, 'cause you ain't got time for ya significant other.",Negative
"I'm tired of seein' her actin' like life hard, but like me, she gotta get over it.",Neutral
I feel like I just stood in the ring fo' 11 rounds an' by Friday I'm either gon' look like Pacquiao or da person who knocked 'im out.,Negative
I ain't feelin' sorry fo' myself. I know ya gotta live wit' da consequences of yo' own actions.,Positive
"Hopefully, da booth give a betta chance of survivin' in dere dan upstairs. Oh, is Charlie still dere? Did ya tell her?",Neutral
"I cleaned mah car off all by mahself!! @LibraSheis @prettigurl_Toya, y'all proud of me???!!! Haha",Positive
"Haha, I want some watermelon sour patches, a watermelon Arizona, and some hot fries haha",Positive
"Yo, my stepbrother be zoning out and pinching his fingers and all dat, lol.",Neutral
"Haha, I wish gas was powered by water. I'd be drivin' from Cahokia to the Ville every day if that was the case.",Positive
"If you tryna work out, you gotta get yourself a personal trainer! Them be the best workouts, fo' real.",Positive
I'm debatin' whether I should roll that up first or just get straight to it.,Neutral
Today's my last day drinkin' soda and cuttin' back on the alcohol. My kidneys be actin' up.,Negative
"Fo' real, I still can't believe that on January 16th, I'ma be single fo' a whole year.",Negative
I gotta get me some betta knee an' ankle braces 'fore I do anythin' else.,Positive
"I woke up hurtin', but dat ain't stoppin' me from gettin' dat money. Mornin'!",Positive
"I s'posed to be gettin' dressed, but my big self sittin' here eatin'.",Neutral
Dere be fake folks all ova da place. I dunno why people act surprised when dey meet one.,Negative
"Da mo' I see, da mo' I want. Da mo' I give, da mo' blessin's I get.",Positive
"Even tho' we ain't get a video fa Stugfent Friday, how 'bout a snippet or a collab wit' Pusha T or No Malice?",Neutral
"I'm def down, my dude. Ya neva know, I might throw some heat.",Positive
Why you trippin' off dem hoe-ass n****s an' dem bitch-ass bitches?,Negative
Yo! What da fuck y'all smokin' in Cali? I swear my lungs turned inta green florets las' night! #calibud,Positive
I don't like when I'm talkin' to somebody an' they keep sayin' the same thang over an' over again.,Negative
My daddy wants me to cook 'im some hot dogs. What's wrong wit' 'im?,Neutral
"Haha, you funny. Aight, if you think you won then you won. Damn, the girls 'fraid to say they lost, girl bye, dat's childish.",Positive
"I gotta go get my jacket made so I can be like Trey Trey, an' dunk 'em.",Neutral
"Haha, he talkin' 'bout her butt draggin' on the ground an' her breath smellin' like a box a' puppies. Laughin' my socks off.",Positive
I hope it be rainin' hard in da mornin'. I ain't wanna go ta school. I hate my birthdays.,Negative
She got me up all late just ta say she ain't lettin' Jay go ta school. Dat pissed me off.,Negative
"Lol, my brotha-in-law talkin' 'bout me just tweetin' my life away. Dat's my sista an' law :)",Positive
He keep puttin' his hands on me. Imma whoop his ass one day :),Negative
"You tellin' me ta go harda, go harda. Go deepa, go dee :)",Positive
"Dang, I ain't got no ride. You know dat... An' my bike ain't here, so now it's on you.",Negative
A relationship ain't a relationship if y'all don't know how ta work thangs out as one. Glad da baby came by @Memii_19.,Positive
"Chris be a mess. Ooh, ooh, ooh all night long. Haha.",Positive
I just... shakin' my head. Somethin' gotta change 'cause one day I ain't gonna be here at all.,Negative
I'd rather look an' dress diff'rent than ta look like you an' her an' him an' dem.,Neutral
"Da person downstairs in my room be bangin' on da drums, an' I already know dem crackheads gon' be makin' noise tonight.",Negative
I'm tryna get another iPhone so I can group text wit' my friends. I miss dat.,Positive
I been drinkin' only water an' da occasional ginger ale fo' a week now. Dat's progress fo' me.,Positive
"RizzyRoyce215, I wonder where dat name came from, an' I ain't no stranger to dat Mary Jane.",Neutral
An' it's good to know you still da one to catch me when I fall.,Positive
"I really really really really hate bein' lied to. Nah, I ain't no jerk.",Negative
"Dey was wrong fo' jumpin' you while you was drunk, dat's all bad. Gals get drunk, shakin' my head. Petty hoes.",Negative
Ain't nothin' passed me by! I just keep quiet mo' while an' prepare out da thing.,Positive
"Even though I can handle myself, my future partner betta not expect me to be in da kitchen every day makin' sandwiches an' stuff.. nah sweetie.",Negative
"Yo, y'all have me stuck on ya page fo' da mornin'! Y'all have me crackin' up laughin'... #teamjamaican to da world!",Positive
"I ain't gonna put down nobody wit my words... an' if I done did, my bad.",Positive
"Why you gon' promise somebody somethin' if you know you can't do it??? Aw nah, don't even say nothin', bro! Just keep yo' mouth shut.",Negative
"Aight, my bad, an' remember I'm still a Christian, 'cause if I ain't found Jesus, you know I woulda tore everythin' up in my path.",Positive
"My lil' cousin done lost her house key too, so she ain't gon' have nobody to let her in when she get home from school if I leave.",Neutral
You cain't run faster than yo' own shadow. Stay in yo' lane an' go broke tryin' to look rich.,Neutral
"Lookin' back on my younger days, I've really grown up a lot. I take life more serious an' meaningful now.",Positive
Imma stay humble an' stay in my lane an' watch God do big things in my life.,Positive
"What's good, my friend? Yo, we out here doin' big things, bro! Real people!",Positive
I hope y'all doin' good. You betta not be actin' up! You wild child!,Neutral
"Lol, he gotta work in the mornin', just hit us up tomorrow... Y'all in Henrico.",Neutral
I really love watchin' @kerrywashington in Scandal. Why dey got me waitin' so long fo' mo' Scandal next Thursday? I'm sad 'bout dat.,Positive
"Since I watch dat show on Style, I can't stop shoppin' at @JustFabOnline. I got a shoppin' problem, haha.",Negative
"I wonder how dat comedy show was tonight. Too bad I forgot 'bout it, I woulda got tickets.",Neutral
"When my nieces get older, I hope dey don't do da same thangs I do.",Neutral
"Haha @_youngANDpreddy, you a trip. I laugh at bitches like you wit' yo' worn out, no walls havin' ass.",Negative
"Nah, I don't like when folks I ain't real close wit' call me by a nickname, ya feel me? Like, 'Bruh,' you my dawg like dat?",Negative
"Dat ain't yo girl you takin' out an' givin' money to while I'm hittin' it, ya dig?",Negative
"God be sendin' you challenges so you can grow an' become a betta person, ya heard?",Positive
"I should say somethin', but what's the point? Gon' just get her mad again, ya know?",Neutral
"I ain't feelin' them overweight folks, ya dig? Dey should just fall in a hole or somethin'.",Negative
"Aight, go 'head an' get yo sleep on 'cause I'ma be sleepin' at 12 so I can say happy anniversary firs'.",Positive
"Folks gon' be talkin' 'bout you 'til the day you die, an' ain't nothin' you can do 'bout it.",Negative
When ol' folks be talkin' 'bout somethin' an' dat make you feel regretful or depressed.,Negative
"If you can make some tasty pancakes, Vienna sausages, or ramen (packet) noodles, I really likes you ^_^",Positive
I saw you at the stop sign today leavin' Patton's like you was in yo' own lil' world.,Neutral
"I wish mah boyfriend would come home. He wanna be out wit his cousins an' dem again tonight, maybe 'cause I'm at school.",Negative
I ain't talked to dis boy in a while an' he texted me an' asked me if I was here.,Negative
"I really wanna take dat ride, but it'd be wrong. So lemme go home.",Negative
"Dat's why I don' do nothin' fo' folks now, dey don' know how ta properly #payback.",Negative
"Take a break fo' 2 weeks. Da CDs sellin' good. Good music, you'd think I'm associated wit Kanye West.",Positive
"People's mamas still be on y'all's butts, y'all! @yaboydjjaybiz @502fmky @thedjrayray #502fmAfterDark school tomorrow.",Positive
"The white boy done left, he hollered 'Where you goin' after school?' I said 'Your house,' he hollered 'Let's go where I want you to go.' Haha.",Negative
"Me too, but too bad that ain't gon' happen, it's all about doin' me this year...",Positive
"I need to get my hair did or get a new one, I'm linin' up dates.",Positive
"Your ex is your best friend, you bring him to my house! - that gon' get you smacked -",Negative
"Ja'nyah be gettin' on my nerves askin' fo' her #sem, but if she was here she wouldn' even care 'bout it, haha.",Negative
"Forgive me, Lord, I know I ain't livin' right, but I gotta feed my fam'ly 'cause they got a big appetite!",Negative
"I heard that if you live by the gun, you gon' die by it... I know I'm goin' out wit' a big gun by my side!",Negative
"Money be the result of blood an' sweat, an' it's what it took to get it, an' I'ma slaughter you if you touch a penny!",Negative
"Forget yo' past, I ain't a judge, I accepted you fo' who you are... just don' let yo' past catch up to you!",Positive
"Jus' 'cause I'm a messed up person, every girl I been wit', Imma corrupt dey partner an' tell 'im where da woman been!",Negative
"If I know mo' men dat done slept wit' you dan men dat ain't, you a promiscuous woman.",Negative
She got way too much grief built up. She need ta go see Mrs. King fo' real.,Negative
She holdin' on ta things dat we as a family tryna let go of!,Negative
Imma def'nitely gotta make a trip dere soona dan lata. I gotta figga out if y'all all talk.,Neutral
I'm tryna wait 'til da last minute of da last day ta go back ta Albany.,Positive
Ain't no class today. Da teacha let me go home. Dis be a privilege of bein' da only one in da class.,Positive
I ain't leave you. It was a last minute trip an' I came right back da same day. I got you if I eva go back.,Positive
"Shout out to my number 9 baby @PhireSpitter, also known as Hell an' High Haze, also known as Triple H.",Positive
"Fo' real, @Down_WithOPP, dey need ta fix all dem dang potholes on yo' campus, 'cause dat situation be ridiculous! Laughin' out loud.",Negative
"Yo, my brotha be lyin' all over Twitter, he ain't even gon' be at the weddin' talkin' 'bout me an' my possible future, I'm just shaking my head. Dat's just ridiculous.",Negative
"Dat's true, but girl...you know I been overweight since forever...snacks always be available, ya feel me?",Negative
"You poppin' dat pussy fo' a meal ticket, not a real man? Dat's funny.",Negative
"You can't rap 'bout designer items an' gettin' money but want a free video or a free beat, dat's just backwards. Video directors an' producers gotta get paid too, ya dig?",Negative
"I ain't spammin' yo' timeline tryna get retweets, I actually want y'all to listen to some good music, fo' real.",Positive
"In da hood on da block, pullin' 24s like I'm a vampire, her pussy tighter than a cramp, an' I beat it up like Bandcamp.",Positive
"You be in an' out of clubs all week, but you ain't got no job. Disqualified.",Negative
"Dis guy Herb be goin' hard, he got da east side on lock when it comes to bars. @LilHerbie_Ebk, you need to do business wit' us. Nuke City Ent, real shit tho.",Positive
"I might not be Jay-Z, but my daughter ain't wantin' for nothin'. If she need it, she get it.",Positive
I gotta get up bright an' early for work! It feel good to say dat again.,Positive
"Da mob forget a person right after I hit 'em like dat, point me to da kitchen, girl.",Negative
"My mama wanted me to drive to Coney Island just to get some bacon, haha what da hell.",Positive
"Dat same person gon' be in a relationship wit' an unreliable person an' keep takin' 'em back, dat's crazy.",Negative
"My parents always gotta say somethin' too mean to me fo' no reason, ugh.",Negative
"I don' know but I like it now though, I guess I got used to it now.",Positive
"Yo, @PHATBLACKBARBiE, how'd you figure dat out? An' I was smokin' wit' you at Tay's crib.",Positive
I gotta learn how ta work wit' what I got an' stop livin' in da past.,Positive
"I know dis guy an' he da luckiest dude in da world, but he ain't even aware of it.",Positive
It's crazy how you can look me straight in da face an' lie ta me wit' no problem.,Negative
"Aw man, I'm hungry. *Looks in da fridge an' grabs a hamburger an' fries* I guess I'ma cook up somethin'.",Neutral
"I'm just playin' wit' you, haha. *Walks away 'cause I'm still done wit' you*",Positive
"But in da meantime, I'ma smoke dis loud while waitin' fo' him ta clock out.",Neutral
"Women talk negative, an' get dey situation resolved, dat's dat genuine behavior.",Positive
"If someone ain't good 'nough ta bring home, don' be intimate wit' 'em 'cause dere's a chance dey might become da parent a yo' child. Dat's wise advice.",Negative
How can you got mo' hair on yo' chest dan 'round yo' hairline? Dat's an unusual observation.,Neutral
"Nah, it ain't childish to change the channel when a scary movie commercial come on. You do you, fam.",Positive
"I feel you, dawg. Ain't no need to force yourself to eat if you ain't feelin' it.",Positive
"Fo' real, some folks be lookin' all fine in pics but not so much in real life, and vice versa. It be like that sometimes.",Neutral
"Nah, we out here, ya'll just ain't ready for us or lookin' in the right places, that's all.",Positive
"Yo, your singin' voice coulda been even better if you ain't stop singin', but it is what it is.",Neutral
Dat awkward moment when ya was pretendin' ta listen an' now ya realize a response be needed.,Neutral
I'm glad I know who my real friends be rather dan just walkin' 'round clueless.,Positive
Happy Haitian Independence Day ta all my Haitian friends an' dem associated wit' Haiti. Enjoy da day!,Positive
What 'bout family? I's tryna spend time wit' dem dis year. I already got babysitters lined up.,Positive
"I jus' got a disrespectful call, but all I could do is laugh 'cause I don' engage wit' dat. Talk ta me face-ta-face if ya got an issue.",Neutral
I been ridin' solo 'cept fo' my circle fo' 'most three years so don' bother me wit' dat.,Positive
"I do got dem tweets up on you. I dunno how, but I took 'bout three months off ta be wit' my fam'ly.",Positive
"I prayed ta God ta help me spot my foes, an' da next thang you know...",Positive
"If you ain't doin' shoutouts, follow backs, or retweets, what you even on Twitter fo'?",Neutral
"Follow my boy @bugggy10 tho, he jus' be readin' up on a new page. Engage wit' da fam'ly.",Positive
"Dat look you give me 'fore you whispa in my ear an' tell me it's mine... yeah, I love dat.",Positive
"It's 2013, an' I'm tryna my best not ta dislike folks, 'specially if it's someone I love, like fam'ly.",Neutral
"I dunno why dis crazy man a mine takes everythin' so serious. Oh lawd, he a big baby.",Negative
"I dunno why folks tink dey doin' sumthin' by tryna turn my man 'gainst me. Reality check: give up, it ain't neva gon' work.",Negative
It took 'im 'most losin' his life fo' her ta realize he her only son an' dat's her baby.,Positive
Ya can see in Raqui's face dat she bein' dishonest. She a hateful person.,Negative
Money mah best friend. Fuck y'all broke an' thirsty folks!,Negative
"Wale, Fab, Jeezy an' Yo Gotti got some nice mixtapes. But Game an' T.I.'s albums be crazy.",Positive
