sae_text,aae_text
"I don't like hate? Fine, I'll make sure to give you a really good reason, too.","Oh, you don’t like hate? Aight, bet—I’ma make sure you got a real good reason then."
"I’m about to get angry again with one of my followers, and if I get angry this time, I’m going to stay angry for a long time.","I’m ’bout to get mad again at one of my followers, and if I get mad this time, I’m gon’ stay mad for a minute."
"I don't care like I used to, and I don't care about a lot of things and people like I used to. Hmm, oh well.","I don’t care like I used to, and I don’t care bout a lotta things and people like I used to. Hmm, oh well."
"But after everything, I never gave up on you the way you gave up on me. I’m still fighting.","But after everything, I ain’t never give up on you like you gave up on me. I’m still fightin’."
"I don't trust people, and I don't associate with a lot of people. That's just how it is, and it will always be that way.","I don't trust folks, and I don't really mess with a lotta people. That's just how it is, and it always gon' be like that."
"Can I get a DM, text, or something? My phone is dry, Twitter is dry, Facebook is dry, Instagram is dry—everything needs some water, lol.","Somebody gon’ hit my DMs, text, somethin’? My phone dry, Twitter dry, Facebook dry, IG dry—everything need some water, lol."
"@_youngANDpreddy Haha, as long as you come with me to get the ""Hoeing and Muttin"" spirit off of you, we can go to Bible Study today. I'm cracking up.","@_youngANDpreddy lol, as long as you come wit me to get that ""Hoein and Muttin"" spirit off you, we can hit up Bible Study today. I'm weak."
"You are never on my mind, ever. I don't care if you died—that's how little you mean to me. Just make sure to come to Sherman's Funeral Home, though.","You ain’t never on my mind, for real. I don’t care if you dead—that’s how little you mean to me. Just make sure you show up at Sherman’s Funeral Home, tho."
"Pretending on Twitter for those people—no one is impressed. All this lying on the internet that people do, shaking my head.","Actin’ fake on here for them folks—ain’t nobody impressed. All this lyin’ on the internet folks be doin’, smh."
"I don't know anything, so don't ask me. I don't worry about anything that has nothing to do with me—just little old me.","Ion know nothin’, so don’t ask me. I don’t be worried ’bout nothin’ that ain’t got nothin’ to do wit’ me—just lil’ ol’ me."
"I am just too strong to the point that I can't give up. I have too much faith and trust in God, so much that I see things getting better.","I’m just too strong, I can’t even give up. I got too much faith and trust in God, so much that I already see things gettin’ better."
"When I was 17, my OG bought me a Pontiac. Now I’m about to turn 21, and I need to be in something foreign. I’m thinking Audi or BMW.","When I was 17, my OG copped me a Pontiac. Now I’m ’bout to turn 21, and I gotta be ridin’ in somethin’ foreign. I’m thinkin’ Audi or Beemer."
"I think I might make her my wife, you know. Hermes belt, True Religion jeans, new Nikes. My friends are impressed, plus she’s really in love with me for real. #ICantFindABetterLoveThanThat","I’m thinkin’ I might make her my wife, you feel me? Hermes belt, True Religion jeans, fresh Nikes. My folks impressed, plus she really in love wit’ me fr fr. #ICantFindABetterLoveThanThat"
"If I’m not in that Audi A8 L for my birthday, my mom, dad, and I are going to be arguing with each other, I swear. #SeriousTweet","If I ain’t in that Audi A8 L for my birthday, me, my mama, and my daddy gon’ be arguing, I swear. #SeriousTweet"
"@TLMO_87 Yeah, he threw us two interceptions—one was a pick-six. I’ll let you get back to your game.","@TLMO_87 Yeah, he done threw us two picks—one was a pick-six. Ima let you get back to yo game."
"@RealDizzyDre Just watching Auntie Shon getting beaten in Madden 13... and no, people don’t mess with me, fam.","@RealDizzyDre Just watchin’ Auntie Shon gettin’ whooped in Madden 13... and nah, folks don’t play wit’ me, fam."
"@TLMO_87 @RealDizzyDre lol you know you’re about to lose that bet ASAP, but honestly, it doesn’t matter to me—you can get this #WORK too.","@TLMO_87 @RealDizzyDre lol you know you ’boutta lose that bet real quick, but fr, it don’t even matter to me—you can get this #WORK too."
"Fool @Msuggs_25: @_804PaidMe @von__tey I'm going to put this soda bottle on your damn head. Then, WE'RE GOING TO RUN!!!!","Fool @Msuggs_25: @_804PaidMe @von__tey I'm finna put this soda bottle on yo damn head. Then, WE GON' RUN!!!!"
I’m laughing at broke guys who are obsessed with me—you’re practically choking on my dick. No homo.,I’m hollerin’ at these broke dudes who stay pressed over me—you damn near chokin’ on my dick. No homo.
"A man owes me money—he’d better pay whatever he’s missing, or I’ll find out where he lives and send shooters through his kitchen.","A dude owe me money—he betta pay up what he missin, or I’ma find out where he stay at and send some shooters through his kitchen."
"I received about five calls from your old man. I told him we were busy, but I guess he doesn’t understand.","I got like five calls from your old man. I told him we was busy, but I guess he just don’t get it."
You see the jewelry on my wrist as soon as the light hits; you’d better put some ice on it.,You see the bling on my wrist soon as the light hit; you betta put some ice on it.
"So babe, I need you to type this letter for me real quick. It’s Tuesday, 4:25 a.m.","So bae, I need you to type up this letter for me real quick. It’s Tuesday, 4:25 in the mornin’."
He said all you all do is have sex and argue with each other—there’s something wrong with you and Mirez.,He said all y’all do is mess around and argue wit each other—somethin’ wrong wit you and Mirez.
"He called his friend and said, “Remember when that girl was about to give us oral sex, but your mom showed up?” He said, “Yeah,” and they both laughed. Too funny.","He hit up his boy like, “Remember when that girl was ’bout to give us some head, but yo mama popped up?” He was like, “Yeah,” and they both started crackin’ up. Too funny."
People really better watch their mouths and what they say to me. #PERIOD,Folks really betta watch they mouth and what they say to me. #PERIOD
"LOL, she’s upset because people were talking about her a lot. All I had to do was sit back, watch, and laugh. LOL.","LOL, she mad ’cause folks was talkin’ ’bout her a lot. All I had to do was sit back, watch, and laugh. LOL."
"If it weren’t for me, you and Jaylen wouldn’t even be as close of friends as you are now. Damn.","If it wasn’t for me, you and Jaylen wouldn’t even be cool like that now. Damn."
"Who the hell is calling my phone this late with a restricted number, pressing buttons and not saying anything? You all must be really bored.","Who tf callin my phone this late wit a blocked number, pressin buttons and ain’t sayin nothin? Y’all must be real bored."
"LMAO, I'm a speaker/discussing because I said you're dumb and that he shouldn't want to cheat on you? LMAO","LMAO, so I’m a speaker/discussin’ just ’cause I said you dumb and he shouldn’t even wanna cheat on you? LMAO"
"That was funny when Mooka called me like, ""You’re nasty, why do you have your feet in Demirez’s face? He was probably sucking on your toes, wasn’t he?"" LMAO","Man, that was funny when Mooka called me talkin’ ‘bout, “You nasty, why you got your feet all up in Demirez face? He probably was suckin’ on your toes, huh?” LMAO"
But I’m getting my clothes ready for school; I have to get up early because we’re taking him to school in the morning too.,But I’m gettin’ my clothes ready for school; I gotta get up early ’cause we takin’ him to school in the mornin’ too.
I get mad when I wake up in the morning. I was cussing Demirez out when he woke me up.,I be gettin mad when I wake up in the mornin. I was cussin Demirez out when he woke me up.
"She was so bored that she was calling his phone last night while I was asleep around 3:25, lol.","She was so bored, she was blowin’ up his phone last night while I was knocked out ‘round 3:25, lol."
I’m going to make a way for my family and me to succeed. It’s now or never—I refuse to sit around and do nothing. #TimeIsNow,I’ma make a way for me and my family to make it. It’s now or never—I ain’t ’bout to just sit around doin’ nothin’. #TimeIsNow
"@Yungstreets20 If you want to be part of a set for February 16th, put a set together and let me know.","@Yungstreets20 If you wanna be part of a set for February 16th, put a set together and let me know."
I got the red ring and it stopped working. So now I just play on PlayStation.,I got the red ring and it stopped workin’. So now I just be playin’ on PlayStation.
"If a person feels that they have to put another person down, then they are cowards. I basically just call it jealousy.","If somebody feel like they gotta put somebody else down, they just bein’ cowards. I just call that jealousy, straight up."
February 22nd will be here in no time. We have a whole lot to get done.,February 22nd gon’ be here before you know it. We got a whole lot to get done.
"@SuckMY_COCK1NES, @Susie_Woods28, @_admireMYmotive, @Dhabomb_Grenade, @VeRy_StUpENdOuS, and Eashia are always there for me (: I love you all.","@SuckMY_COCK1NES, @Susie_Woods28, @_admireMYmotive, @Dhabomb_Grenade, @VeRy_StUpENdOuS, and Eashia always got my back (: Love y’all fr."
"I’m always thinking! An overflow of emotions and questions that only I can answer, but I don’t know the answers to.","I’m always thinkin’! Got all these feelin’s and questions runnin’ through my head that only I can answer, but I don’t even know the answers."
"""@StopWat: @MzPhgc You know The Bluff comes out in large numbers... it's my neighborhood, so you know we show up strong.""","@StopWat: @MzPhgc You already know The Bluff come out deep... that’s my hood, so you know we gon’ show up strong."
"@Hello_Mrz_kitty She’s nice and nosy, trust me. She told my grandma we were over there buying weed.","@Hello_Mrz_kitty She real nice and nosy, trust. She done told my grandma we was over there buyin’ weed."
"""@Hello_Mrz_kitty: @MzPhgc you just want to have sex. Isn't that right, @Datgurl_Young? ... No, that's my cousin, lol.""","""@Hello_Mrz_kitty: @MzPhgc you just tryna smash, huh @Datgurl_Young? ... Nah, that’s my cousin, lol."""
"""@Hello_Mrz_kitty: @Datgurl_Young @MzPhgc Yeah, she’s really good, haha. She’ll suck it to the last drop and you all love it like it’s food.""","@Hello_Mrz_kitty: @Datgurl_Young @MzPhgc Yeah, she real good, lol. She gon’ suck it down to the last drop an’ y’all love it like it’s food."
"@Datgurl_Young looks like she can handle a rough one, and that ass @Hello_Mrz_kitty, isn’t that right?","@Datgurl_Young look like she can handle a rough one, and that ass @Hello_Mrz_kitty, ain’t that right?"
"""@Hello_Mrz_kitty: @MzPhgc @Datgurl_Young large penis... make sure you touch his testicles... I love it when you play with those.""",@Hello_Mrz_kitty: @MzPhgc @Datgurl_Young big dick... make sure you touch his balls... I love when you play wit’ ’em.
"""@Datgurl_Young: @bmcgowan706: @Datgurl_Young: Cooking shrimp and chicken alfredo. Let me get a plate, though. Thought: hell no...""","""@Datgurl_Young: @bmcgowan706: @Datgurl_Young: Cookin’ shrimp an’ chicken alfredo. Lemme get a plate, tho. Thought: hell nah..."""
"You are going to respect it, because you will be put in your place if you try to challenge it.","You gon’ respect it, ’cause you gon’ get put in your place if you try to come for it."
I will walk around with shit smeared all over my face for a day if you can prove you are really about that life.,I’ma walk ‘round wit shit all on my face for a whole day if you can prove you really ‘bout that life.
My Lexi Pooh woke up for her bottle and now she’s dozing back off again...,My Lexi Pooh woke up for her bottle and now she knockin’ back out again...
"@SweetestThinq_ You sound like the last little Black girl I slapped, lol. Just watch your back... bang (Chief Keef voice).","@SweetestThinq_ You sound jus like the last lil Black girl I slapped, lol. Betta watch yo back... bang (Chief Keef voice)."
"@thtgirl_jelly Gangsters move in silence, and we don't talk a lot. Lol, now go ahead, bang. @WeBeenKissing","@thtgirl_jelly Real ones move in silence, we don’t be talkin’ like that. Lol, now go ‘head, do ya thing. @WeBeenKissing"
"""@GotaLUV_Bri: @Flylifejoc no, you’re the clown. Now, let’s not go there! These girls are acting crazy toward my friend.""","@GotaLUV_Bri: @Flylifejoc nah, you the clown. Don’t even try it! These girls actin wild toward my friend."
"May I have a day when I don’t think about you, just like you have days when you don’t think about me?","Can I get a day where I don’t be thinkin’ bout you, just like you got days you don’t even think bout me?"
"@BlackWidow0430 Some guys are too foolish, and when they want to get it together, their ex has picked up his old bad habits. #THAT","@BlackWidow0430 Some dudes just too foolish, and by the time they wanna get it together, they ex done picked up his old bad habits. #THAT"
"You protect and defend this woman, saying she doesn’t want me, because you’ve started your own new situation with her and the other woman. Got it. #THAT","You out here protectin’ and defendin’ this woman, sayin’ she don’t want me, ’cause you done started your own thing with her and that other woman. I see how it is. #THAT"
"It takes a lot for me to get angry... but before I get angry, I will laugh.","It take a lot for me to get mad... but before I get mad, I’ma laugh."
"I LOVE @IAmSteveHarvey. It’s the BEST daytime talk show. You will laugh, cry, and hear the truth.","I LOVE @IAmSteveHarvey. That’s the BEST daytime talk show fr. You gon’ laugh, you gon’ cry, an’ you gon’ hear the real."
Suzanne Woods Fisher's books are AWESOME! Suzanne Woods Fisher equals SWF—not what you think it is—SWF means SUPER WRITER THAT IS FANTASTIC!,"Suzanne Woods Fisher books be AWESOME! Suzanne Woods Fisher, that’s SWF—not what you think it is—SWF mean SUPER WRITER THAT’S FANTASTIC!"
"I was watching a little bit, but I'm really confused, so I'm just going to leave it alone, lol.","I was watchin’ it for a lil bit, but I’m real confused, so I’ma just leave it alone, lol."
@NHC_THUG because I have to make sure I make my hair appointment in the morning lol but tomorrow night #It’sOver lol,@NHC_THUG cuz I gotta make sure I get to my hair appointment in the mornin lol but tomorrow night #It’sOver lol
@Tha_RealDeuce lol look who’s talking?! I’m surprised you don’t want a cookout right now!,@Tha_RealDeuce lol look who talkin?! I’m surprised you ain’t tryna have a cookout right now!
"The only person acting disrespectfully was your cousin, and he was a second away from getting beaten up.","The only one actin’ disrespectful was ya cousin, and he was this close to gettin’ beat up."
Why call my girl when you have a problem with someone in the same club as you and you don’t do anything to them?,Why you callin’ my girl when you got a problem wit somebody in the same club as you and ain’t do nothin’ to them?
"Beef is forever, so how do you turn down for one woman and turn up for another? And you’re hyped about the one who isn’t even around.","Beef last forever, so how you gon’ cool off for one woman and get hype for another? And you all pressed over the one who ain’t even here."
"I’m not trying to hear it. If you’re bold enough to post it, be bold enough to accept what I have to say to you.","I ain’t tryna hear it. If you bold enough to post it, be bold enough to take what I gotta say to you."
"""You’re Pooh Pooh’s cousin, not my friend. If you come up there, it’s going to be for her.""","You Pooh Pooh cousin, not my friend. If you come up there, it’s gon’ be for her."
"Shaking my head, I bet she’ll text me saying that we don’t need to talk anymore.","Shakin my head, I bet she gon text me talkin bout we don’t even need to talk no more."
"@_TavElizabeth_ I hear you. I'm not any of that, lol, but I don't know the guy you're involved with though.","@_TavElizabeth_ I feel you. I ain’t none of that, lol, but I don’t even know the dude you messin’ with tho."
"@LaShonTaylor502 come on bro, you don't even believe we're going to lose. We haven't lost a game at home this year—9-0, man.","@LaShonTaylor502 c’mon bruh, you don’t even think we gon’ lose. We ain’t lost a game at home all year—9-0, mane."
"""You said you and your best friend grew up. You don’t even know us, for real!""","You said you and your best friend grew up. You don’t even know us, fr!"
My best friend and her boyfriend were on the phone the entire time she was here.,My best friend and her man was on the phone the whole time she was here.
"Damn, I close my eyes and see you. I go to sleep thinking of you, wake up thinking of you... (real stuff) shed tears with you. Why do all that if I’m...","Damn, I close my eyes and see you. I go to sleep thinkin’ ‘bout you, wake up thinkin’ ‘bout you... (real talk) done shed tears wit’ you. Why do all that if I’m..."
"I don't expect anything from anyone! At any given moment, a person can change on you—it's just life.",I don’t expect nothin’ from nobody! Folks can switch up on you any time—that’s just how life go.
Never let your girlfriend or boyfriend feel single; they might mess around and do something single people do.,Don’t ever let your girl or your man feel single; they might just go out here and do what single folks do.
"That Bonnie and Clyde relationship, where we stay together, cry together, and fight together... until the end.","That Bonnie and Clyde kinda love, where we ride together, cry together, and fight together... til the end."
"I was out there working hard today with my friends, doing what we love.","I was out there grindin’ today wit’ my folks, doin’ what we love."
"People who can't cook try so hard to cook, but they burn things all the time.","Folks who can’t cook be tryin’ so hard, but they always burnin’ stuff."
I was the first one to tell my girl happy birthday @Leskyy_Love. I love you!,I was the first one to tell my girl happy birthday @Leskyy_Love. Love you!
I can see how you still bring me to tears after all these years..!,I see how you still got me out here cryin’ after all these years..!
"Yes, I’m the jealous type. Yes, I get mad over little things. Yes, I talk trash to anyone and everyone. I’m a girl— all girls do that!","Yeah, I’m the jealous type. Yeah, I get mad over lil things. Yeah, I talk mess to anybody and everybody. I’m a girl— all girls do that!"
"I’m worried about one of my friends I text and call, etc. If anything were to happen, I’d go absolutely crazy!","I’m real worried ’bout one of my friends I be textin’ and callin’ and all that. If somethin’ happened, I’d lose my mind fr!"
"You want me to remove you from my life, that's one. Two, you don't care about me. Three, I'm upset, am I correct?","You want me to cut you off, that’s one. Two, you don’t even care about me. Three, I’m mad, right?"
"Yes, my mom is going to get me some orange juice and soup. She is absolutely the best.","Yeah, my mama finna get me some orange juice and soup. She really the best, fr."
"I dislike it when someone sneezes and I say ""bless you,"" but they don't say ""thank you.""","I don’t like when somebody sneeze, I say “bless you,” and they don’t even say “thank you.”"
"@slickshawty8 lol oh okay, see, I keep up with my people. I haven't seen you in I don't know how long, but I still know things. That's that messy stuff, huh? For real.","@slickshawty8 lol oh aight, see, I be keepin up wit my folks. Ion even know how long it’s been since I seen you, but I still know what’s goin on. That’s that messy stuff, huh? Fr fr."
Happy New Year to my daughter. I love my baby; everything I do is for her. I have to keep her smiling!,Happy New Year to my baby girl. I love my baby; everything I do be for her. Gotta keep her smilin’!
"About to take my shower, clean up my room, then I’m going to bed!","Bout to hop in the shower, clean up my room, then I’m finna go to bed!"
@__MadeBeautiful @__BornBeauu @BonaaFideBeauty That doesn’t even matter because we walked in front of her stuff! So where we parked is pointless.,@__MadeBeautiful @__BornBeauu @BonaaFideBeauty That don’t even matter ’cause we walked right in front of her stuff! So where we parked don’t even matter.
"Don’t use a tough tone with me. You sat and watched your friend get jumped, then you let her walk up to three women by herself. Laughing out loud, you’re weak.","Don’t come at me all tough. You just sat there and watched your friend get jumped, then let her walk up on three women by herself. Lol, you weak."
"If I have to leave you for you to see how much you should appreciate me, I am not coming back!","If I gotta leave you just for you to see how much you should appreciate me, I ain’t comin’ back!"
Who can love you like I do? Nobody. Who can make love to you like I do? Nobody.,Who gon’ love you like I do? Nobody. Who gon’ make love to you like I do? Nobody.
I dislike when I have to act out of character with people to get something done.,I don’t like when I gotta act outta character wit folks just to get somethin’ done.
"Ask me anything, I'll be honest. Why would I need to lie, though? I'm an adult.","Ask me anything, I’ma keep it real. Why I gotta lie for? I’m grown."
"This cold weather in the morning benefits some of you because when it's hot, you all get musty for no reason.","This cold in the mornin’ be helpin’ some of y’all, ’cause when it get hot, y’all be gettin’ musty for no reason."
Wealthy men do what they want; poor men do what they have to. Which one are you? #AZ,Rich men do what they wanna; broke men do what they gotta. Which one is you? #AZ
"Look, I don't care though, I work hard for my things!","Look, I don't even care, I work hard for my stuff!"
"I don't really trust humans that much these days. Honestly, the fact of the matter is, I trust dogs more than I trust humans. #DMX","I don’t really be trustin’ folks like that these days. For real, truth be told, I trust dogs more than I trust people. #DMX"
"Well, she already ate so I guess I’ll feed myself. :/ I want Red Lobster, shaking my head. It’s sad—I don’t even know where one is!","Well, she already ate so I guess I’ma just feed myself. Smh, I want Red Lobster. It’s sad—I don’t even know where one at!"
"LOL, but she knows that phone bill is like $1,000. Shaking my head, don’t judge me—it’s my aunt and brother’s fault. We had four lines under my name.","LOL, but she know that phone bill like a thousand dollars. Smh, don’t judge me—it’s my aunt and my brother fault. We had four lines under my name."
Midnight is doing all this barking... I'm about to go outside and throw something at her!,Midnight out here barkin’ like crazy... I’m ’bout to go out there and throw somethin’ at her!
"I missed home so much. My mom said, ""I’ll pay for you and my baby to come home for a while, but you can’t stay, lol.""","I was missin’ home so bad. My mama said, ""I’ma pay for you and my baby to come home for a lil bit, but y’all can’t stay, lol."""
I have to do my paper that's due on Monday and study for my test on Monday :/ So little time!,I gotta do my paper that’s due Monday and study for my test on Monday :/ Ain’t even got no time!
"Missing my J, sigh... It's been 5 months since you've been away, lmfao :/ I really do miss them for real. #BOARDLIFE","Missin my J, smh... Been 5 months since you been gone, lmao :/ I really do miss them fr. #BOARDLIFE"
@_ghettocutey lol... You’re not ready for that lifestyle. And I’m taking a break this week.,@_ghettocutey lol... You ain’t ready for that life. And I’m chillin this week.
"@RealSton3y Well, shit... That's just how it is! Guys are really good at turning a good girl bad! Lol","@RealSton3y Man, shit... That’s just how it go! Dudes really be turnin’ a good girl bad! Lol"
"I’m ready to leave MLK; everyone changed on me, but I’m okay. No stressing.","I’m ready to leave MLK; everybody switched up on me, but I’m good. Ain’t no stressin."
"#SinceWeAreBeingHonest I might make it seem like I would fight over a man, but hell no, that’s not me. My mother taught me better.","#SinceWeBeKeepinItReal I might act like I’d fight over a dude, but nah, that ain’t me. My mama raised me better than that."
"I said I wasn’t going to hold a grudge, but I actually hate one of my friends. He is so twisted in the head. I just can’t do anything but shake my head.","I said I wasn’t gon’ hold no grudge, but I really can’t stand one of my friends. He so messed up in the head. All I can do is shake my head, fr."
"Some women are so blinded by all the great things their boyfriend does and says that they think he’s faithful! I’m telling you, that’s not the case.","Some women be so caught up in all the good stuff they man do and say, they really think he faithful! I’m tellin’ you, that ain’t it."
"I dislike the saying ""Real men wear pink."" It's just a color; anyone can wear clothing of that color.",I don’t like when folks say “Real men wear pink.” It’s just a color; anybody can rock that if they want.
"Jarice always comes to school looking attractive, everyone! Lol, I’m like, show off for real!","Jarice always come to school lookin’ good, y’all! Lol, I’m like, you really be showin’ out!"
"I am so tired and I want to go to sleep, but I can't. Shaking my head, this is sad.","I’m so tired and I wanna go to sleep, but I can’t. Smh, this just sad."
This is the year for respecting my music—make a note of that on your calendar.,This the year y’all gon’ respect my music—go ‘head and mark that on ya calendar.
"Anytime you have congressmen calling you to ask if you need tickets to the inauguration parade, and if so, how many, you’re #BOSSIN.","Anytime you got congressmen hittin’ you up askin’ if you need tickets to the inauguration parade, and how many, you know you #BOSSIN."
"Looking forward to getting this band together. I already have my pianist, guitarist, and drummer lined up... #letswork","Can’t wait to get this band together. Already got my pianist, guitarist, and drummer lined up... #letswork"
"Life is unpredictable, but my music is great, AND I WANT MY MUSIC... If people don't want to invest in what they have, let me go where someone will.","Life be unpredictable, but my music fire, AND I WANT MY MUSIC... If folks ain’t tryna invest in what they got, let me slide where somebody will."
I hate when I think about her so much that it’s hard to get her off my mind.,I hate when I be thinkin’ ‘bout her so much it’s hard to get her off my mind.
"""@iLoveHard_ no one. I don't know if Mrs. Williams' class is coming into the gym.""",@iLoveHard_ nobody. Ion even know if Mrs. Williams’ class comin in the gym.
"""#One of my followers made me really angry yesterday! Little does she know, she was about to get completely cursed out!""","#One of my followers had me real mad yesterday! She don’t even know, she was this close to gettin’ cussed all the way out!"
I would kill someone for that cash flow and turn your whole life into a sad show.,I’d kill somebody for that cash flow and turn your whole life into a sad show.
These next two weeks are very important for me; I need to keep praying!,These next two weeks real important for me; I gotta keep prayin’!
"He has a lot of flaws, but his good always outweighs the bad, and I can be happy with that!","He got a lotta flaws, but his good always outshine the bad, and I’m cool wit that!"
"I would appreciate it if no one called or texted me, not that anyone does anyway.","I’d appreciate it if nobody called or texted me, not like anybody do anyway."
I know I have to get a Jeep or an Audi for my graduation gift. My mind is made up.,I already know I gotta get me a Jeep or a Audi for my graduation gift. My mind made up.
"You forgot me when I was losing, so forget me when I'm winning!","You ain't remember me when I was down, so don't come around now that I'm up!"
I was feeling good. But now I just want to sleep. I'm going to shower and let Pandora play. :/,I was feelin’ good. But now I just wanna sleep. I’ma hop in the shower and let Pandora play. :/
"I’m really sick; all I want to do is talk to her. And she wants to act distant. That’s fine. My phone is on silent and I’m going back to sleep. Be back later, Twitter.","Man, I’m real sick; all I wanna do is talk to her. But she wanna act distant. Aight, bet. My phone on silent and I’m goin’ back to sleep. I’ll holla at y’all later, Twitter."
"I am always there for people when they need me, but nobody listens to me when I need them!","I’m always there for folks when they need me, but ain’t nobody listenin’ to me when I need them!"
"""@_xOdnicole, she is a sweet person, but she has some really childish ways. She has tried me though. I’m too nice of a person. You know.""","@_xOdnicole, she real sweet, but she be actin real childish sometimes. She done tried me tho. I’m too nice, fr. You know."
"I'm going to get on the phone with her, I guess. All she's going to do is talk to Sania. She's so childish. Lol","I’ma get on the phone wit her, I guess. All she gon do is talk to Sania. She so childish. Lol"
"@ContactSwad3: Stop getting involved with these unfaithful women, man. You have a loyal girlfriend by your side—don’t mess it up!","@ContactSwad3: Bruh, stop messin’ round wit’ these unfaithful women. You got a real one by yo’ side—don’t mess that up!"
"Turning my phone back off, though. Because this thing is acting stupid. I guess I’m about to be without a phone.","Finna turn my phone back off, cuz this thing actin’ dumb. Guess I’m ’bout to be without a phone."
"Speaking to someone is different from telling a woman you like her and that you can’t stay away from her. Girl, please. #UNLOYAL","Talkin’ to somebody ain’t the same as tellin’ a woman you like her and you can’t stay away from her. Girl, bye. #UNLOYAL"
The main girl you think is your friend is often the main one against you.,The main girl you think yo’ friend be the main one out here against you.
"The first thing I’m going to do is find a job, though. Lol, even though I already have money. There’s always room for more money :)","First thing I’ma do is get me a job, though. Lol, even though I already got money. Ain’t never too much money :)"
"She can't be mad though, she told me to do what I want. I was trying to work things out with her. For real, for real.","She can't even be mad tho, she the one who told me do what I want. I was tryna work things out wit her. Fr fr."
@SheKENGetIt: I won’t lose any sleep because the truth of the matter is... replacing you is very easy.,"@SheKENGetIt: I ain’t gon’ lose no sleep, ’cause the truth is... replacin’ you real easy."
RETWEET @ScorpioAreUs: #Scorpio gets irritated by a person who seems to like everybody.,RT @ScorpioAreUs: #Scorpio get annoyed by somebody who act like they like everybody.
@IMakeHer__Moan: Do I miss you? Yes. Do I want you back? No.,@IMakeHer__Moan: Do I miss you? Yeah. Do I want you back? Nah.
"""@ThatYoungin_Jas, I dropped my phone in a tub of water. Ugh, I'm going to call you though.""","@ThatYoungin_Jas, I done dropped my phone in some water. Ugh, but I’ma still call you tho."
"A REAL boyfriend tells every girl that he has a girlfriend, not just the unattractive ones.","A REAL boyfriend let every girl know he got a girl, not just the ones he ain’t feelin’."
"""@xLiCKmyPiERCNGS, girl, your thing probably lasts at least 30-40 minutes. Don’t lie for Twitter. Lol, who are you going to call? Lol""","@xLiCKmyPiERCNGS, girl, you know yo’ thing be lastin’ a good 30-40 minutes. Stop cappin’ for Twitter. Lol, who you finna call? Lol"
"""@hiyellahoeee_, lol and by the way, look how dumb you sound. If you all were next to each other, why say you’re on the phone? Girl, LOL. Try again.""","@hiyellahoeee_, lol and by the way, look how dumb you sound. If y’all was right next to each other, why you sayin’ you on the phone? Girl, LOL. Try again."
I don't care if you were sleeping on a mattress in a house full of roaches; I'm going to treat you like anyone else.,I don't care if you was sleepin' on a mattress in a house fulla roaches; I'ma treat you just like anybody else.
"Control your women. You let her talk to you disrespectfully. You have baby mama drama, but you don't even have a baby!","Control yo woman. You lettin’ her talk to you any kinda way. You got baby mama drama, but you ain’t even got no baby!"
Just came from the barber shop. @iDatniggameech has me looking like a million bucks. Can you say fresh?,Just left the barbershop. @iDatniggameech got me lookin’ like a million bucks. Can you say fresh?
"@IAmSultrySimone Okay, I sent the email with my Twitter name as the subject. Thank you.","@IAmSultrySimone Aight, I sent the email wit my Twitter name as the subject. Thanks."
"I have a really cool teacher but there aren’t any attractive girls in the class, haha. I’m taken, by the way.","I got a real cool teacher but ain’t no fine girls in the class, lol. I’m cuffed tho."
"If a woman is easy for you when you meet her, that makes no difference than the next.","If a woman easy for you when you meet her, that ain’t no different than the next."
"Lord, as of right now, I want to ask for forgiveness and the strength to stay persistent. #Focused","Lord, right now, I’m askin’ for forgiveness and the strength to keep pushin’. #Focused"
"My child's mother is going to call me asking for another man's number? Woman, get off my phone.","My baby mama really gon’ call me askin’ for some other dude’s number? Girl, get off my phone."
"""@ImSoPlaya_Hoe: @LaFamilia_1K LOL, you’re wild, man... Where are you? I’m at the hotel room in Clayton though. I’ll hit you up when I get back to the River.""","""@ImSoPlaya_Hoe: @LaFamilia_1K LOL, you wild, bruh... Where you at? I’m at the hotel room in Clayton tho. I’ma hit you up when I get back to the River."""
"Man, it really does seem like every time I tweet, I see one of my followers, shaking my head.","Man, it really do feel like every time I tweet, I see one of my followers, smh."
"""@xPinkAmbition: @LaFamilia_1K Lame-ass girl! Damn, why do I have to be all that, B?""","""@xPinkAmbition: @LaFamilia_1K Lame-ass girl! Damn, why I gotta be all that, B?"""
I honestly never cared about her; I just wanted her money... I thought she had some!,"I ain’t even gon’ lie, I never cared ’bout her; I just wanted her money… Thought she had some!"
"""If these women could get paid a dollar for every time they had sex, they would have a life savings...""","If these women got a dollar every time they had sex, they’d have a whole life savings…"
"@BloodyJayA1FBG Salute to my truly loyal friends, and all my 5MM 252 guys. Walking through that fire. Two guns up, keep doing your thing. #Persistence","@BloodyJayA1FBG Much love to my real ones, and all my 5MM 252 folks. We done been through the fire. Two straps up, keep doin’ ya thang. #Persistence"
"Young and living the life you all rap about, but without a record deal. My son could vouch for that. @been_smashd_dat","Young an’ livin’ the life y’all be rappin’ bout, but ain’t even got no record deal. My son can vouch for that. @been_smashd_dat"
"@zhaneee___ Take all this nonsense off your page now before I come beat your damn ass. Keep showing off if you want to, because this boring Twitter is going to see you get beat too!","@zhaneee___ Take all this mess off yo page right now ‘fore I come beat yo damn ass. Keep on showin out if you want to, ‘cause this dry Twitter gon see you get beat too!"
