sae_text,aae_text
"@Drea_Nation84 lol girl, I haven’t tweeted anything about you. I told them to stop speaking for you. Subtweeting isn’t for me!","@Drea_Nation84 lol girl, I ain’t said nothin’ bout you on here. I told them to stop speakin’ for you. Subtweetin’ just ain’t me!"
"She said, ""Jojo, eat me."" I said, ""No, what is wrong with you? You’re a promiscuous woman!""","She was like, ""Jojo, eat me."" I was like, ""Nah, what’s wrong wit you? You out here actin’ fast!"""
Their mother needs to hurry up and get here because I am really sick of these little assholes!,Their mama needa hurry up and get here cuz I’m real tired of these lil badass kids!
Sitting and talking to little kids while pretending to care makes them feel so special...,"Be sittin’ there choppin’ it up wit’ lil kids, actin’ like I care, got them feelin’ all special..."
"People in the streets are as fake as fuck. If you don’t like me, set me up. People are saying hip hop is dead—give it CPR and wake up... #Gotti","Folks in these streets fake as fuck. If you don’t fuck wit me, set me up then. Folks talkin’ bout hip hop dead—give it some CPR and wake up... #Gotti"
"What the heck, I'm trying to sleep for like 30 minutes, but the closer I get, the less I want to sleep. -.-","Man, what the hell, I been tryna sleep for like 30 minutes, but the closer I get, the less I even wanna sleep. -.‑"
"I like a long-haired, curvy light-skinned woman... open up her legs... lol ... I'm singing this so passionately right now.","I like a long-haired, thick light-skinned woman... open up her legs... lol ... I’m singin’ this so hard right now."
"Whew, I just got home... I'm so glad there was an open bar. Hennessy and Coke all night, baby.","Whew, I just made it home... Man, I’m so glad they had an open bar. Henny and Coke all night, baby."
This day is going by so slowly... Is it 4:30 yet? Because I'm ready to be at home with a nice cocktail in my hand.,This day movin’ so slow... It ain’t 4:30 yet? ‘Cause I’m ready to be at the crib with a nice drink in my hand.
#ThatEpicMoment when you lift her legs up towards her head while performing oral sex on her clitoris,#ThatEpicMoment when you lift her legs up by her head while you eat her out
"You cannot be good enough for everyone, but you will always be the best for the one who deserves you.","You can’t be good enough for everybody, but you always gon’ be the best for the one who really deserve you."
"Pride attracts the girl. Courage approaches the girl. Wisdom wins the girl. Strength puts up with the girl, but loyalty keeps the girl.","Pride get the girl’s attention. Courage step to her. Wisdom make her yours. Strength deal wit’ her, but loyalty the one that keep her."
High-quality sex will have men driving 95 mph in a 35 mph zone... With a suspended license... A broken headlight... And marijuana in the car.,That good-good gon’ have dudes doin’ 95 in a 35… License suspended… Headlight broke… Weed in the whip.
"LOL, I’m sorry, Ashley. Girl, I didn’t know if you wanted to go or not.","LOL, my bad, Ashley. Girl, I ain’t even know if you wanted to go or not."
@TheBarbieVixen @musiq_is_me... Look at who you were talking about looking like a squirrel... Shenice... But who is Shenice’s friend?!,@TheBarbieVixen @musiq_is_me... Look at who you was talkin’ bout lookin’ like a squirrel... Shenice... But who Shenice friend be?!
@CootieKatKilla ... I appreciate you a lot. I'm okay... I'm not the best! But thanks.,@CootieKatKilla ... I appreciate you fr. I’m aight... I ain’t doin’ the best! But thanks tho.
@babylew88 @Kathy_soSassy So nobody called me last night to let me know they were okay! Assholes.,@babylew88 @Kathy_soSassy So ain’t nobody hit me up last night to let me know they was good! Y’all triflin.
"@R3dRose1 Oh, okay, bring them to the neighborhood on Day 3 so I can teach them the ways of the neighborhood, lol.","@R3dRose1 Aight, bet, bring ‘em to the hood on Day 3 so I can show ‘em how we do ‘round here, lol."
"@Charles_Smith7 Kobe is just a scorer; LeBron does everything! He makes everyone around him better, and he’s been dominating since his rookie year.","@Charles_Smith7 Kobe just be a scorer; LeBron do it all! He make everybody around him better, and he been runnin’ the game since his rookie year."
MiMi claims she doesn’t have sex! She’s probably secretly having it though.,MiMi be sayin’ she don’t be havin’ sex! But she prolly sneakin’ around doin’ it tho.
"If she is performing oral sex on me, you can bet that my friends will receive the same treatment as well. We are not committed to these women.","If she givin’ me head, best believe my boys gettin’ it too. We ain’t cuffed to these women."
"@DraelonBurns hahaha you’re messing around, man, you were supposed to clock out just once! Have you all played T-Mac yet? Haha","@DraelonBurns lol you playin’, bruh, you was only s’posed to clock out once! Y’all done played T-Mac yet? Haha"
"@TD_80 You know I am, bro. I have to show up if my little brother is going to be there.","@TD_80 You already know I am, bro. Gotta pull up if my lil bro gon’ be there."
"I could be petty and tag those guys because they were definitely laughing when the Broncos lost, but I’m not even going to do it.","I could be petty and tag them dudes ’cause they was definitely laughin’ when the Broncos lost, but I ain’t even gon’ do it."
"@MiMiSo100 Haha, just because that stuff turns you on and makes me feel sick doesn’t mean I’m a coward, it just means you’re unusual.","@MiMiSo100 Lol, just cuz that stuff get you goin and make me feel sick don’t mean I’m scary, it just mean you different."
@NOTORIOUSKaci That’s all lies! She dumped me for Kyle but I didn’t say anything about that.,@NOTORIOUSKaci That’s all lies! She left me for Kyle but I ain’t even say nothin’ bout that.
"@SeanBankss @jhonniblaze If we book you, we need you and a friend just for us! Lol","@SeanBankss @jhonniblaze If we book you, we gon’ need you and ya homegirl just for us! Lol"
"@ShumpMontana man, on my mama! Those are the back-to-back-to-back Division 1 teams we had to play.","@ShumpMontana mane, on my mama! Them the back-to-back-to-back Division 1 teams we had to play."
"Shout out to my big brother and a player I have looked up to since my high school days, @DraelonBurns. Congratulations and keep working hard, P.","Big shoutout to my big bro and a real one I been lookin’ up to since back in high school, @DraelonBurns. Congrats and keep grindin’, P."
KD just needs to slap Westbrook once to let him know that it’s his team.,KD just needa slap Westbrook one time so he know it’s his team.
@ESPN_FirstTake Kaepernick can't trademark what my New Orleans Saints defensive end Will Smith has been doing...,@ESPN_FirstTake Kaepernick can’t trademark what my New Orleans Saints defensive end Will Smith been doin’...
"@jimjonescapo What's up, man? I'm from Osceola, Arkansas. I was just wondering if your clothing line makes size 3X or larger. #VampLife","@jimjonescapo Wassup, man? I’m from Osceola, Arkansas. I was just tryna see if yo clothing line got 3X or bigger. #VampLife"
"Haha, my mom told me not to, but I'm about to really go off on this guy.","Lol, my mama told me not to, but I’m really ’bout to go off on this dude."
"Michael Turner is overweight and needs to lose 10-15 pounds, or we need to replace him. But I love him.","Michael Turner too heavy, he gotta drop like 10-15 pounds, or we gon’ have to find somebody else. But I still love him tho."
@_Realest_Chikk Avoiding him isn’t even a thing anymore! lol. He finds us everywhere we go -.–,@_Realest_Chikk Ain’t even no point tryna avoid him no more! lol. He find us everywhere we go -.–
I’m just going to watch movies with my best friend @MizSmileypooh for the rest of the night!,I’m just finna watch movies wit my bestie @MizSmileypooh for the rest of the night!
"This woman is crying, meanwhile she’s still sitting on the ground and I’m still laughing at her adult self.","This woman over here cryin, but she still sittin on the ground and I’m still laughin at her grown self."
"Lol, that guy fell so damn hard on that ice! I thought the way he fell only happened in movies. That shit was so funny!","Lol, bruh fell so damn hard on that ice! I swear the way he hit the ground, I thought that only happen in movies. That shit had me weak!"
"@Im_Elauna lol okay, girl! Oops, I need more glasses because I'm not sure you're a little girl.","@Im_Elauna lol aight, girl! Oop, I need some more glasses cuz I ain't even sure you a lil girl."
"""@Dede_TheGreat he didn’t text me back, and I told him I almost died today.""","""@Dede_TheGreat he ain’t text me back, and I told him I damn near died today."""
"He waits for us to accept the gift of salvation and eternal life through His Son, Jesus Christ.","He waitin’ on us to accept the gift of salvation and eternal life through His Son, Jesus Christ."
@Sniff_myCRACK Oh my goodness! The candy red suited you perfectly! And now it’s all gone! Lol,@Sniff_myCRACK Lawd! That candy red was lookin’ too good on you! And now it’s all gone! Lol
"@Born_Limitless I have been in a serious relationship with my husband for four years—and I’m not trying to mess it up. Lol, but it’s hard to resist that lifestyle.","@Born_Limitless I been in a real serious relationship wit my husband for four years—and I ain’t tryna mess that up. Lol, but it’s hard not to get caught up in that lifestyle."
God has truly been blessing me. He must be up to something. I think I should prepare myself.,God really been blessin’ me. He must be up to somethin’. I think I need to get myself ready.
"If it were up to me, the Ten Commandments would have had eleven. Thou shalt not marry promiscuous women. Period.","If it was up to me, the Ten Commandments woulda had eleven. Don’t marry no woman out here bein’ fast. Period."
I want you all to make a song dedicated to sex. Nothing else. That would be amazing. @Mo_Ryda @JQThe_Villain @TriioBernard @Kiidd_GoRilla @illegalshit,I want y’all to make a song just about sex. Nothin’ else. That’d be fire. @Mo_Ryda @JQThe_Villain @TriioBernard @Kiidd_GoRilla @illegalshit
"""@ForeignKush Girl, make yourself some tea and add lemon juice and honey to it. It's very good for you. Trust me!""","@ForeignKush Girl, go fix you some tea and put some lemon juice and honey in it. That stuff real good for you, trust me!"
.....It's all HIS fault. He's the reason I'm the way I am. *Points finger*,.....It’s all HIS fault. He the reason I’m like this. *Points finger*
My mom just made me a small chicken sandwich :) and it is really perfect!,My mama just made me a lil chicken sandwich :) and it’s real perfect!
"@JQThe_Villain needs to stop getting me excited while I'm at work! Lol, my boss is about to be yelling #RillaGang in a minute!","@JQThe_Villain needa stop gettin’ me hype while I’m at work! Lol, my boss ‘bout to be hollerin’ #RillaGang in a minute!"
"It’s not that I’m angry, but it’s the nonchalant attitude that I can’t deal with—like people really act as if they don’t have to care at all.","It ain’t even that I’m mad, it’s just that nonchalant attitude I can’t mess with—like folks really be actin’ like they ain’t gotta care at all."
I don’t handle public disputes well. I’m not just going to stay quiet and let that stuff go just because we’re in front of people.,I don’t do public drama too well. I ain’t just gon’ stay quiet and let that slide just ’cause we in front of folks.
"Someone really needs to make an hour-long instrumental for ""Jupiter Love."" I would have sex to that all night. #JustSaying","Somebody really needa make a hour-long instrumental for ""Jupiter Love."" I’d be fuckin to that all night, no lie. #JustSaying"
"People always ask who my best friend is, but I don't have just one because my #TagTeam loves are my best friends! I love all of you =)","Folks always ask who my best friend is, but I ain’t got just one ‘cause my #TagTeam loves is all my best friends! Love all y’all =)"
@Aye_Coop I do not know when the last time was that I went where you are going now.,@Aye_Coop I don’t even know when the last time was I been where you goin’ now.
"@x_highOnfashion Come on, we do not have all day. This time, it's gunplay.","@x_highOnfashion C’mon now, we ain’t got all day. This time, it’s gunplay."
Kay Kay’s creepy baby mama—now she wants to come over to my aunt’s house. She’s going to be mad at 5:00 because I’ll be gone.,Kay Kay’s creepy baby mama—now she wanna come over to my auntie house. She gon’ be mad at 5 ‘cause I’ma be gone.
I just talked to my baby’s father—he wants me to lock Tymoni’s hair now that they’re back home. Ty’leah is really bad.,I just talked to my baby daddy—he want me to lock Tymoni’s hair now that they back home. Ty’leah real bad.
I’m not trying to date anyone in 2014! I want to be married by then! There’s nothing out here in these clubs or on the streets! #Seriously,I ain’t tryna date nobody in 2014! I wanna be married by then! Ain’t nothin’ out here in these clubs or out in these streets! #Seriously
I want to lie with my baby... naked... while smoking a blunt... listening to some blues... sipping on gin (because it makes you sin)... *sighs*,I just wanna lay up wit my baby... naked... smokin a blunt... bumpin some blues... sippin on gin (cuz it make you sin)... *sighs*
@enomysmai_: My break didn’t go at all as I had planned. I did the same stuff the entire break—you’re not the only one.,@enomysmai_: My break ain’t go how I planned at all. I did the same stuff the whole break—you not the only one.
@VH1CHANCE Still loving the Stallionaires (in my Chance & Real voice). I can't wait to see you two do something together again.,@VH1CHANCE Still lovin’ the Stallionaires (in my Chance & Real voice). I can’t wait to see y’all do somethin’ together again.
"@iam_POOCHHALL @stretchforceone We definitely need you to head that way, please and thank you. ROTFKML (GameSuperStar) TeamPoochHall Pow","@iam_POOCHHALL @stretchforceone We for real need you to head that way, please and thanks. ROTFKML (GameSuperStar) TeamPoochHall Pow"
"Brett, keep telling me if I perform oral sex on you, don’t tell the group.","Brett, you keep sayin’ if I go down on you, don’t tell the crew."
"After I get off the phone and my baby calls, I'm going to bed!","Soon as I get off the phone and my baby call, I’m goin’ to bed!"
I might be cool with her; she did used to be like a little sister at the beginning of the year.,I might be cool wit’ her; she used to be like a lil’ sis at the start of the year.
"You don’t have to say much; from the look in your eyes, I can tell you really want me.","You ain’t gotta say much; I can see it in your eyes, you really want me."
"@BabyB_600 lol I hear you. What’s going to be your excuse at 12, because you’re going to have a different one. haha","@BabyB_600 lol I feel you. What you gon’ say at 12 tho, cuz I know you gon’ have a whole new excuse. haha"
"Shout out to @x__FreeLilKeion. Pretty and focused on making money. Let these women keep hating, lol. Period.","Shoutout to @x__FreeLilKeion. She fine and stay on her grind. Let these females keep hatin, lol. Periodt."
"You’re a Jefferson guy, do you think I care if you don’t mess with me? Haha, just leave.","You a Jefferson dude, you really think I care if you don’t mess wit me? Haha, just go on."
"He told me he doesn’t like to wait—he wasn’t lying, because he moved on in a day, goddammit.","He told me he don’t like to wait—he wasn’t lyin’, ’cause he moved on in a day, goddamn."
"I'm in a good mood today, so I don't have time to argue with anyone.","I’m in a good mood today, so I ain’t got time to argue wit nobody."
"Women say that age is just a number, but you can't tell that to the police.","Women be sayin’ age just a number, but try tellin’ that to the police."
"As you said, you’re letting things go in your life, so I guess I’m done too.","Like you said, you lettin’ stuff go in your life, so I guess I’m done too."
"""@POOHBEAR_IAM You mind your own business, I do go to school, and even if I didn’t, I still know how to spell.""","@POOHBEAR_IAM You betta mind yo own business, I do go to school, and even if I ain’t, I still know how to spell."
"Before I argue or fight over a man, I will just replace him. Haha. Too much class.","Before I go back ‘n forth or fight over a dude, I’ma just get me a new one. Haha. Way too much class for that."
"@Rainbow_Rozaay -_- Happy New Year to you. By the way, this is her best friend :) Haha, but I’ll tell her you said hi.","@Rainbow_Rozaay -_- Happy New Year to you. Oh, and this her best friend :) Lol, but I’ma let her know you said hey."
"Rest in peace to all my exes. The funeral will be held at Never Again Christian Church, on the corner of I’m Done Road and Forget You Avenue.","Rest in peace to all my exes. The funeral gon’ be at Never Again Christian Church, right on the corner of I’m Done Rd and Forget You Ave."
"@Rockstar_2x I didn't forget about you, friend. I've got you, but you weren't anywhere around!","@Rockstar_2x I ain’t forget bout you, fam. I got you, but you wasn’t nowhere around!"
"I am never stressing over another man unless I’m married. Other than that, you get no sympathy.","I ain’t never stressin’ over no man unless I’m married. Other than that, you ain’t gettin’ no sympathy."
"@AintCHU_Kiaaa I already told you that, remember? And you were like, ""Which Uncle Dennis?""","@AintCHU_Kiaaa I done already told you that, remember? And you was like, ""Which Uncle Dennis?"""
"People are always trying to say that I think I'm all that... Uh, no, you're just a hater. Don't hate on the next woman—it gets you nowhere. #Fact","Folks always tryna say I think I’m all that… Uh, nah, you just hatin’. Don’t be hatin’ on the next woman—it ain’t gettin’ you nowhere. #Fact"
"@AintCHU_Kiaaa True, but man. I don't know, you know how boys are, laughing but serious. I'm really mad as hell, I feel like punching a wall.","@AintCHU_Kiaaa True, but fr tho. Ion even know, you know how dudes be, laughin but deadass. I’m mad as hell fr, feel like punchin a wall."
"@AintCHU_Kiaaa No, I told you that he got upset and everything, but I’m not changing my mind this time.","@AintCHU_Kiaaa Nah, I told you he got mad and all that, but I ain’t changin’ my mind this time."
"People need to associate with me—why are they being fake? When time passes, people are going to be like, ""Where have you been?"" You’re so fake. Me: Forget you. -__-","Folks needa mess wit me—why they actin’ fake? Watch, later on they gon’ be like, ""Where you been at?"" Y’all so fake. Me: Man, forget y’all. -__-"
I really hate this woman (Dr. Robinson). She’s such a liar. I should send an adult to confront her.,I really can’t stand this woman (Dr. Robinson). She stay lyin’. I oughta send a grown person to go check her.
"For the summer, Avontae, Ayden, and I are going to OKC to visit my favorite.","For the summer, me, Avontae, and Ayden gon’ head to OKC to see my favorite."
"About to have a great time with my headache, my significant other, my everything, and my friend.","Boutta have a good time wit my headache, my boo, my everything, an my friend."
"I still have a lot of girls in my timeline, man. It's 2013, grow up, kid.","I still got hella girls on my timeline, bruh. It’s 2013, grow up, lil dude."
TNW: The best-selling iPad app on the App Store was created with Adobe Flash.,TNW: The top-sellin’ iPad app on the App Store was made wit’ Adobe Flash.
"@LoveMyFlaws_ Hey girl! It's been a while since I talked to you. Just wanted to say hi, lol!","@LoveMyFlaws_ Hey girl! Been a minute since I talked to you. Just wanted to say hey, lol!"
I haven't been on Twitter in so long... I feel like I was in jail and just got out.,I ain't been on Twitter in so long... feel like I just got outta jail.
"""Want to be gay? Okay! Can't ____ _____ right though.""","""Wanna be gay? Aight! Can’t ____ _____ right tho."""
Grandmother just died this morning. :( What am I going to do now? I have nobody.,Grandma just passed this mornin’. :( What I’ma do now? I ain’t got nobody.
"Fucking asshole, I swear, she doesn't care about anything but herself!","Fuckin’ ass, I swear, she don’t care ’bout nothin’ but herself!"
I just feel like who I’m with and my ex are completely over—she has already moved on.,I just feel like me and my ex really done for real—she already moved on.
"Do not mess with me, I promise you! Life will be difficult for you, you fool!","Don’t play wit’ me, I’m tellin’ you! Life gon’ be hard for you, fool!"
"HOLD the fuck on!! If you’re going to talk about me in your fucking tweets, please mention me. It’s not that fucking hard! You old dog-faced bitch! Come at me!","HOLD the fuck on!! If you gon’ talk bout me in yo fuckin tweets, at least mention me. It ain’t that fuckin hard! You old dog-faced bitch! Come at me!"
Trying to be friends with someone who doesn’t want you to be with me? LMAO. Get the fuck out!,Tryna be friends wit somebody who don’t even want you rockin’ wit me? LMAO. Get tf on!
"@RegularKel that grenade stuff is nothing. In LA, they had a program where you could bring in your guns for cash. Someone walked in with two rocket launchers.","@RegularKel that grenade stuff ain’t nothin. Out in LA, they had a program where you could turn in your guns for some cash. Somebody came through with two rocket launchers."
"Lord, if I could have taken a picture of this ridiculous situation in this WIC office.","Lawd, if I coulda took a picture of this mess up in this WIC office."
I’m really happy. Those new shoes that just came out are about to be on my feet! Heck yeah!,I’m real happy. Them new shoes that just dropped ’bout to be on my feet! Hell yeah!
"@YupDhatxMeh I was going through a picture book and I saw it, lol. Do you want me to put it on here, lol?","@YupDhatxMeh I was lookin’ through a picture book and I seen it, lol. You want me to put it on here, lol?"
"Am I supposed to fail? Should I just stop trying and give up? No, wait a minute... that's exactly what they're waiting for me to do.","So I’m just s’posed to fail? Should I just stop tryin’ and give up? Nah, hold up... that’s exactly what they waitin’ on me to do."
"@Dready_Krugger bro, this is @J5_Montana and I’m laughing so hard at that, bro. I just burst out laughing.","@Dready_Krugger bruh, this @J5_Montana and I’m hollerin’ at that, bruh. I just busted out laughin’."
"Oh yes, I need to go ahead and make this awesome track with @Tonekillz and @Kush_OwensJuice. I have always wanted to make a song with them.","Oh yeah, I really gotta go on and make this fire track wit @Tonekillz and @Kush_OwensJuice. I been wanna do a song wit them."
"When girls shut down > Good, now I don't have to hear about what the last guy did to you.","When girls shut down > Bet, now I ain’t gotta hear ’bout what that last dude did to you."
"I want to show some love to my backbone, my rib, my life, and most of all, my wife! @PreCiousJ3w3l_ I love you, Boogi Baby!","Wanna show some love to my backbone, my rib, my life, and most of all, my wife! @PreCiousJ3w3l_ Love you, Boogi Baby!"
"Good morning, happy new year! I feel good—my Vikings, Orangemen (both teams), and Thunder finished the 2012 year with wins. #happynewyear","Mornin’, happy new year! I’m feelin’ good—my Vikings, Orangemen (both teams), and Thunder all ended 2012 wit’ them wins. #happynewyear"
"Damn, my Vikings lost. We will be back next season though. @AdrianPeterson, good game—you’re the best. #apmvp","Damn, my Vikings lost. We gon’ be back next season tho. @AdrianPeterson, good game—you da best. #apmvp"
Strength is not found in the victory; it is found in the hardships and in what you overcome to achieve the victory.,Strength ain’t in the win; it’s in the struggle and what you go through to get that win.
@J_Oshward I have a feeling the Seahawks will win today but lose to the Niners. I would love to see a Harbaugh Super Bowl.,@J_Oshward I got a feelin the Seahawks gon win today but they gon lose to the Niners. I’d love to see a Harbaugh Super Bowl.
I should have let go of my past for you; you did everything I asked of you.,I shoulda let go my past for you; you did everything I asked you to.
"I have to lose some weight; I’m going to do this. Lord knows I’ve gained about a good 20 pounds, lol… *shrugs*","I gotta lose some weight; I’ma do this. Lawd knows I done gained a good 20 pounds, lol… *shrugs*"
"@THEREALMIKETONE Yes, that’s exactly how I feel. You should be able to look at a sweater from 2013 in 2020 and think, “I can still wear this.”","@THEREALMIKETONE Yup, that’s exactly how I feel. You supposed to be able to look at a sweater from 2013 in 2020 and be like, “I can still rock this.”"
"If that woman didn’t have a gun, she still would have found a way to kill her child and herself. She had mental health issues. That’s it, plain and simple.","If that woman ain’t have no gun, she still woulda found a way to kill her baby and herself. She was dealin’ with mental health issues. That’s it, straight up."
"@JairBear7 Yes, I'm a Bears fan. If after 9 years Frazier is not making the playoffs consistently, then yeah, he will probably be fired.","@JairBear7 Yeah, I’m a Bears fan. If Frazier ain’t makin’ the playoffs on the regular after 9 years, then yeah, he prolly gon’ get fired."
Buffalo Bills hire Syracuse football coach as their new head coach... I didn't even know Syracuse still had a football team. #LoserKeepLosing,Buffalo Bills went and hired Syracuse’s football coach as they new head coach... I ain’t even know Syracuse still had a football team. #LoserStayLosing
"Highlight of my day, food-wise: salad for lunch and either cereal or salad for dinner. Disappointing!","Highlight of my day, food-wise: had a salad for lunch and then either some cereal or another salad for dinner. Man, that’s a letdown!"
"It's funny how the main person who thinks it's not about them... it actually is, though. I know guys who just did what they had to do to have sex.","It’s funny how the main one who swear it ain’t about them… it really is, tho. I know dudes who just did what they had to do just to smash."
"""Honestly, 'lol' and 'lmao' are used the same way by me. It just depends on which one I feel like using.""","Honestly, ""lol"" and ""lmao"" mean the same thing to me. It just depend on which one I feel like usin'."
I’m insulted; you should go ahead and bow so deeply that your knees touch your forehead…,I’m offended; you betta go head and bow so deep ya knees touch ya forehead…
@UnkleRa1911 Peyton isn’t running on 3rd & 5. I can’t believe that. I think it was a called run and Peyton didn’t audible out.,@UnkleRa1911 Peyton ain’t runnin’ on 3rd & 5. I can’t believe that. I think they called a run and Peyton ain’t even audible out.
@AppliedShades I still say Peyton. Eli can't get into the playoffs without an awesome defense and star wide receivers.,@AppliedShades I’m still sayin Peyton. Eli ain’t gettin in the playoffs without a cold defense and some star receivers.
"@kamlovesyou LOL yeah, it’s tough. Just relax and remember that people are trying their best, and that means a lot. Also, aren’t you planning the all-girls day?","@kamlovesyou LOL yeah, it’s rough. Just chill and remember folks doin’ they best, and that mean a lot. Plus, ain’t you the one plannin’ the all-girls day?"
"On these sneaker sites, people are recreating other people's designs. I’ve seen a bunch of Yeezy KD 4s, LeBron Xs, and so on. How lame!","On these sneaker sites, folks just be remixin’ other people’s designs. I done seen hella Yeezy KD 4s, LeBron Xs, all that. That’s mad lame!"
"I don’t know, but I’m sure we will find out tomorrow. It was probably Tibbs who had an issue rather than an injury. @THEREALMIKETONE @sneakersoul","Ion even know, but I’m sure we gon find out tomorrow. It was prolly Tibbs who had a issue, not no injury. @THEREALMIKETONE @sneakersoul"
"Awesome video of #BrianScalabrine dominating people in one-on-one games. People questioned whether he could play, so he challenged them and defeated them.","Dope video of #BrianScalabrine cookin’ folks one-on-one. Folks was doubting if he could hoop, so he called ’em out and straight up beat ’em."
"@SunShyne2times If the WiFi is working fine, check to make sure the Netflix app is updated. If it still doesn't work, send me the error.","@SunShyne2times If the WiFi actin’ right, make sure yo’ Netflix app up to date. If it still ain’t workin’, send me the error."
Taking this money out of my savings to pay Michael Jordan tomorrow. I wait for release dates because I’m not paying anyone more than the retail price.,Takin this money out my savings to pay Michael Jordan tomorrow. I wait on release dates cuz I ain’t payin nobody more than retail.
"""@JFilly84 Yes, the Celtics need to think about the future; they are not going to win with the team they have now.""","@JFilly84 Yeah, the Celtics gotta think ’bout the future; they ain’t gon’ win wit’ the team they got now."
"Chris says it was in self-defense, and Frank Ocean says he was attacked by a group. Neither denies that Frank was punched by Brown.","Chris say it was self-defense, and Frank Ocean say he got jumped by a group. Ain’t neither one deny that Frank got punched by Brown."
"Children are afraid to take a beating. Rappers like Chief Keef have messed up kids’ minds, and that guy cried for 60 days in juvenile detention.","Kids scared to catch a whoopin. Rappers like Chief Keef done messed up these kids’ heads, and dude was cryin’ for sixty days up in juvie."
My girlfriend is all I need. She puts a smile on my face every morning when I see her. <3 ;),My girl all I need. She put a smile on my face every mornin’ when I see her. <3 ;)
"""@_shantelP They know. But messiness is taught! And some people just don’t care to simply keep their hands clean.""","@_shantelP They know. But bein’ messy somethin’ folks learn! And some people just don’t care to keep they hands clean, period."
"You all are not ready, as much as you all like to watch. This is not a beginner’s course... proceed with caution.","Y’all ain’t ready, far as y’all love to watch. This ain’t no beginner’s course… so move careful."
"""@AydensMommy1108 Abby is asleep—she’s been sick all weekend with a little virus, but she’s doing well. Ocab bus in the morning though, and Ayden is walking now.""","@AydensMommy1108 Abby sleep—she been sick all weekend wit a lil virus, but she doin good. Ocab bus in the mornin tho, and Ayden walkin now."
God is really working on me. I haven’t had an attitude or gotten mad lately!,God really workin’ on me. I ain’t even had no attitude or got mad lately!
"@TaylorElize_Mom, hi cousin. Girl, I am so tired. I have school and work five days a week. I wake up at 6 each morning and don’t get back in bed until 12 a.m.","@TaylorElize_Mom, hey cousin. Girl, I’m so tired. I got school and work five days a week. I be gettin’ up at 6 every mornin’ and don’t even get back in bed till midnight."
It's a must that I get what I want when I want it.,"I gotta get what I want when I want it, no questions."
"""@tHickwitHiT11, laughing so hard :( lol ... no comment. Bring me some Rotel tomorrow.""","@tHickwitHiT11, I’m hollerin :( lol ... ain’t even gon’ say nothin. Bring me some Rotel tomorrow."
"""@tHickwitHiT11, then your baby and Mama Ross's baby are due around my birthday. Whoop whoop. I hope they’re both born on the 10th.""","@tHickwitHiT11, so yo baby and Mama Ross baby due right round my birthday. Whoop whoop. I hope they both come on the 10th."
"""@justNickTaylor, Oh, okay. So what paper are you working on? Are you in graduate school?""","@justNickTaylor, Oh, aight. So what paper you workin on? You in grad school?"
"@LivingJulius; I’m still waiting for you to text me, sir. What are you waiting for? But if you don’t want to, that’s fine as well :)!","@LivingJulius; I’m still waitin’ on you to text me, sir. What you waitin’ on? But if you ain’t tryna, that’s cool too :)!"
"""@tHickwitHiT11, lol, I'm just now seeing this. I never knew you were subtweeting me, lmbo!""","@tHickwitHiT11, lol, I’m just now seein this. I ain’t even know you was subtweetin me, lmbo!"
"""@TaylorElize_Mom, uh-huh. Lol. Okay, cousin, I will. Goodnight, love you.""","@TaylorElize_Mom, mmhmm. Lol. Aight, cuz, I gotchu. Goodnight, love you."
My mother said I am a good friend. I encourage and pray for others the most when I need encouragement and prayer myself. No one but God!,My mama said I’m a good friend. I be encouragin’ and prayin’ for folks the most when I need encouragement and prayer myself. Ain’t nobody but God!
"@Lexxismyname Lol I don’t know what you all have going on. Ask your other cousin then, like @DRNFL_CLOS then.","@Lexxismyname Lol ion even know what y’all got goin on. Go ask yo other cousin then, like @DRNFL_CLOS or somethin."
"I went to a bar last night, and when I got there, women were on the pool table completely naked, dancing. Only in Chicago, lol. Those women were wild.","Man, I went to the bar last night, and when I got there, women was up on the pool table butt naked, dancin’. Only in Chicago, lol. Them women was wild."
"""@vanerom29 Lol, that's silly. How is anyone supposed to figure out who they're talking about? This isn't a game of Guess.""","@vanerom29 Lol, that’s wild. How anybody s’posed to know who they talkin’ bout? This ain’t no game of Guess."
@vanerom29 Oh my gosh! Oh my gosh! Do you see those green bottles on the bottom shelf? I love those Korean drinks! :D,@vanerom29 Lawd! Lawd! You see them green bottles on the bottom shelf? I love them Korean drinks! :D
"@vanerom29 But she doesn’t have any authority over a man! Lol, and I’m the only man here, so... I’m going to be referencing Timothy 2:12 a lot for a while. :P","@vanerom29 But she ain’t got no authority over no man! Lol, and I’m the only man up in here, so... I’ma be bringin’ up Timothy 2:12 a lot for a minute. :P"
"""@MaryJane_CML + you are so stupid. Suck it up, you aren’t sick. Being sick is when you’re halfway dead!""","@MaryJane_CML + you so damn stupid. Quit actin’, you ain’t even sick. Bein’ sick is when you damn near dead!"
"@G3NK1N4T0R Lol. It sucks for you even more. But yeah, PSN is down and I want to cry.","@G3NK1N4T0R Lol. It’s even worse for you, fr. But yeah, PSN down and I wanna cry."
@Radical_Chancla Yeah. Ew. I think it was fake. The blood was too thin and light.,@Radical_Chancla Yeah. Eww. I think that was fake. The blood was way too thin and light.
@MaryJane_CML Because I am not your parent. I’ll set you straight so quickly that you’ll be as obedient as a Private to his General.,@MaryJane_CML Cuz I ain’t yo mama. I’ma get you together so fast you gon’ be actin’ right like a Private in front his General.
