original_text,sae_text
@noBULLYjustBOSS Finna wash my hair & roll it up. Probably see wat my brotha doing,@noBULLYjustBOSS I'm about to wash my hair and put it in rollers. I'll probably see what my brother is doing.
"""School today! same shit Fake bitches, Annoying teacher, Ratchet hoes, Fake thugs, Unnecessary drama &annoying ass people!""","School today! Same stuff: fake people, annoying teacher, wild girls, fake tough guys, unnecessary drama, and annoying people!"
"""Ain't gotta Fucc yo bitch, I got my own gurl. Aint gotta smoke ur weed, I got my own drugs... - 2Chainz""","I don’t have to have sex with your girlfriend, I have my own girl. I don’t have to smoke your weed, I have my own drugs... – 2Chainz"
"""Picture me rolling top dwn on da sunset, mind on a billion on sum shit I ain't dne yet""","Picture me driving with the top down at sunset, thinking about a billion things I haven’t accomplished yet."
I keep A circle yall niggas better keep a line cause yall gonna drop 1 by 1,I keep a circle; you all better keep a line because you’re going to drop one by one.
I dnt do dis or I won't do dat BITCH tell yuh mom to succ on my barrel,"I don’t do this or I won’t do that? Tell your mom to suck on my barrel, BITCH."
"""Lls, ima end up fighting by the end of this month.. i got a feeling!""","LOL, I’m going to end up getting into a fight by the end of this month... I have a feeling!"
"""If i fall asleep in derrian ear, he will not hang up <<<< i wake up ona phone. -.-""","If I fall asleep on the phone with Derrian, he won’t hang up. I’ll wake up and still be on the call. -.-"
"""I would care, but the way my feet is set up.. i don't have time to chase you niggahs!""","I would care, but the way my feet are, I don't have time to chase you guys!"
"""I swear i hate wjen he hang up on me, and he do this shit all the time -.-""","""I swear I hate when he hangs up on me, and he does this all the time. -.-"""
"""I was like, Ma, my boyfriend wanna meet you. He walked over to the car & said how you doing. & she mugged him & was like, o. Hi. LMAO""","I said, “Mom, my boyfriend wants to meet you.” He walked over to the car and said, “How are you doing?” And she gave him a mean look and said, “Oh. Hi.” LMAO"
Shout Out To God I'm Triple Blessed Ah Hunna Niggas Wanna Kill Me Iain Dead Yet,"Shout out to God, I’m extremely blessed. A hundred people want to kill me, but I’m not dead yet."
@TrustNONE_iD0NT lmaoo umm i think were spending a night together baby cuss but ill go home in the morning,"@TrustNONE_iD0NT lol, umm, I think we’re spending the night together, baby, but I’ll go home in the morning."
Fine Ass Nigga Tried 2Talk 2Me Why i Was iN The Gas-Station Oml Nigga Had A Car &&'d Everything But i Put My Lovee @DJTJ219 #First !!!!!!,"Attractive guy tried to talk to me while I was in the gas station. Oh my Lord, he even had a car and everything, but I put my love @DJTJ219 first! #First"
But Slept On ALOT Last-Night &&'d i Was Still Thinking About iT This Morning I'm Done Yeaa That's The Best Thing To Do Right Now !!!!,"But I was overlooked a lot last night, and I was still thinking about it this morning. I'm done. Yeah, that's the best thing to do right now!"
"""Np ; Finally Rich , This My Bf Shit i Miss My Bf Mootye Wonder Where He At !!!!""",No problem; Finally rich. This is my boyfriend’s stuff. I miss my boyfriend Mootye. I wonder where he is!
"""Lmaoo Had To Go See My Nephew , He Something Else Lbss He To Happy He Making Honor Roll I'm Proud Of Him dOe !!!!""","LMAO, I had to go see my nephew. He’s something else, LOL. He’s so happy he’s making the honor roll. I’m proud of him though!"
@BFM__ Stupid Ass i Know Where You Stay !!!! I'm Bringing Them Boys To Ya Door &&'d i Ain't Talm Bout The Police Either !!!!,"@BFM__ Idiot, I know where you live! I’m bringing those guys to your door, and I’m not talking about the police either!"
Just Kiddin That's My Lovee i Can't Leave Him Alone But He Need To Straight'n Up Cuss He Actin Out !!!!,"Just kidding, that's my love. I can't leave him alone, but he needs to straighten up because he's acting out!"
"""Finna Trade On Him , That's Bogus Asf But He Not Textin Back So Hey iT iS What iT iS""","I'm about to move on from him. That's really messed up, but he's not texting back, so it is what it is."
But yet you say you got my back we hear this shit everyday. Wat a man you are.,But you say you support me—we hear this every day. What a man you are.
You won't understand me until it happens to you so BEWARE. you'll never know when it's coming.,"You will not understand me until it happens to you, so be careful. You will never know when it is coming."
@LostInLaSmoke lmfaooooo Hmmmmm. That's A Good Question. Does She? Maybe She Tried It Once To See What'd Happen. Lmfaoooo.,@LostInLaSmoke hahaha Hmmmmm. That's a good question. Does she? Maybe she tried it once to see what would happen. Hahaha.
Its Gonna Be Black Dresses And Chest Vestes If I Find Out He Got A Next Mistress.,It’s going to be black dresses and bulletproof vests if I find out he has another mistress.
"""So I will tune into @NLIFC & @bshdrjcw via Holy connection, eat dinner,  read,  plan and THEN attempt to lay it down ...  smh.""","So I will tune into @NLIFC and @bshdrjcw through a spiritual connection, eat dinner, read, make plans, and then try to go to bed... shaking my head."
"""@IamHasahn well like you said,  both she & IT is done.... God made you stronger than her words.  :-)""","""@IamHasahn Well, like you said, both she and it are finished... God made you stronger than her words. :-)"""
"""@nicoledmercer: @theREAL_PYT good to see you today ma'am! Love you much!|Yesss!! Its ALWAYS a plseasure to see you. Love you back ma'am!!""","""@nicoledmercer: @theREAL_PYT It was good to see you today, ma'am! Love you so much! | Yes! It's always a pleasure to see you. Love you too, ma'am!"""
"""You should love some me , i aint shit like every niigga you been with""","You should love me, I'm not like every guy you've been with."
"""@Curl_Vein: Wat do u mean by I'm rude...fuck u den if u fnk I'm rude #BITCH LOL!""","""@Curl_Vein: What do you mean by saying I'm rude? Well, forget you then if you think I'm rude. #BITCH LOL!"""
Its funny how pple hu noe least abt u always have a lot to say abt u...,It's funny how people who know the least about you always have a lot to say about you...
"""You gotta text her goodnight if she special. The other hoes just get the oh my bad I fell asleep text in the morning""","You should text her goodnight if she’s special. The other women just get the “oh, my bad, I fell asleep” text in the morning."
i hate when nigga be talkin all loud tlkin bout they fuck this bitch and that bitch shut up that shit aint cute,I hate when guys talk loudly about how they slept with this woman and that woman. Be quiet—that’s not attractive.
@sexy_foreigner hell i would come up there one day but i never no when yall there,"@sexy_foreigner I would come up there one day, but I never know when you all are there."
I wish Mariah and Nicki would just kiss (and I mean Kiss!!!) and make up. #idol,I wish Mariah and Nicki would just kiss (and I mean KISS!!!) and make up. #idol
"""Respect me like your Mother, share secrets with me like im your sister, and love me like im your wife to be.....""","Respect me like you respect your mother, share secrets with me like I’m your sister, and love me like I’m your future wife."
Well yesterday was my last time hanging out hope people come over today to visit cuz im about to get super busy #nolie,"Well, yesterday was my last time hanging out. I hope people come over today to visit because I’m about to get really busy. #nolie"
I cant sleep bcuz i know i still wanna talk to him ugh would have made an awesome bf (sigh) i need to end these thoughts,"I can't sleep because I know I still want to talk to him. Ugh, he would have made an awesome boyfriend. (Sigh) I need to stop thinking about this."
You belong to me tonite..... All i wanna do is make love slow...... I love trey songz,You belong to me tonight... All I want to do is make love slowly... I love Trey Songz.
Im so unhappy right now all i need is my car and ill be fine,I am so unhappy right now. All I need is my car and I will be fine.
First the drink.... Then the emotions..... Last but not least...... The drunk phone call or text.....,"First comes the drink... Then the emotions... And finally, the drunk phone call or text..."
I never say i need a man.... Ill always say i want one im not in the position where i need one its not like im 35 and never married? Lol,I never say I need a man. I always say I want one. I'm not in a position where I need one—it's not like I'm 35 and have never been married. Lol.
I wanna help out but ever time i help a guy out they turn m.i.a on me,"I want to help out, but every time I help a guy, they disappear on me."
"""If you know my favorite car, drink, clothing line, make up brand, color, and my favorite thing to do then we can get married lol""","If you know my favorite car, drink, clothing brand, makeup brand, color, and my favorite thing to do, then we can get married lol."
If you was the main person there when i was down then trust me i got you when i come up,"If you were the main person there when I was down, then trust me, I’ve got you when I make it."
Two people can  be thinking the same thing but you will never know eachothet thoughts unless yall ask eachother.....,"Two people can be thinking the same thing, but you will never know each other's thoughts unless you ask each other."
Admitting your wrong is not giving in its growning up..... I all ways admit to my wrongs if i dont i will nevet learn from my mistakes,"Admitting you’re wrong is not giving in, it’s growing up. I always admit to my mistakes—if I don’t, I’ll never learn from them."
@Khalessi13 I'll try tomorrow. This flu has been kicking my ass for a week now. I need a nurse! Lol!,@Khalessi13 I'll try tomorrow. This flu has been making me feel terrible for a week now. I need a nurse! Lol!
@Khalessi13 yeah...just would help if I didn't have Ebola! Lol! Don't want to be the outbreak monkey at work. Think that's how I got sick.,@Khalessi13 Yeah...it would just help if I didn't have Ebola! Lol! I don't want to be the one who starts an outbreak at work. I think that's how I got sick.
dem folkz really on La Chat page talkin bad to ha ass....now yall goin 2 far!! lol,Those people are really on La Chat’s page speaking badly to her… now you all are going too far! lol
i take care of my lil bro and sis like dey r my kidz. lol,I take care of my little brother and sister like they are my kids. Lol.
hell yea renzo....u kno u a mf if u came to class less dan me!,"Absolutely, Renzo... you know you're something else if you came to class less than I did!"
"""i need to log off for sese niggaz turn me into a 100% damn fool....im already at 90%, hell. lol""","I need to log off before these guys make me a complete fool... I'm already at 90%, seriously. Lol"
"""me and @Ke_with_a_smile came to the conclusion dat (La Chat Turn On The Lights) iz too bumpin! lol""",@Ke_with_a_smile and I came to the conclusion that (La Chat Turn On The Lights) is really great! lol
mane my 6 month old lil couz iz up and givin me and @Ke_with_a_smile HELL!,"Man, my six-month-old little cousin is awake and giving me and @Ke_with_a_smile a hard time!"
i got pulled 2day by a cute lil red junt....i guess i still got it. lol,I got pulled over today by a cute little red car... I guess I’ve still got it. lol
cause i can get alot of money Easily but i rather Make it Workin Hard,"Because I can get a lot of money easily, but I’d rather earn it by working hard."
since im messy AF....i changed my twitter name to sumthin yall niggaz can relate to!!,"Since I'm very messy, I changed my Twitter name to something you all can relate to!"
"""@ThatgirlJREDD: Need to get away *crankz up the old skool*... where u wanna go? lol""","""@ThatgirlJREDD: I need to get away *turns up the old school music*... where do you want to go? lol"""
Woke up cause I heard the money callin... Can't sleep wit all this money talkin...,I woke up because I heard the money calling... I can't sleep with all this money talking...
"""Would of came back for you , I just needed time...... To do what I had to do.""","""I would have come back for you; I just needed time to do what I had to do."""
"""@THA_BOSS02: @PaidNFull_Toon oh nigga don't say dat cause ill b omw Lollol uk Ur Welcome 2Ma crib""","""@THA_BOSS02: @PaidNFull_Toon Oh man, don't say that because I'll be on my way. Haha, you know you're welcome at my place."""
I am so mad at olivia's hair in this interview... What is that black brown piece doin? #LNHHNY,I am so upset about Olivia's hair in this interview... What is that black and brown piece doing? #LNHHNY
Wait a min... I'm seeing way to much in my TL right now... Mandeecees is a child molester?!?!?! #icant,Wait a minute... I'm seeing way too much on my timeline right now... Mandeecees is a child molester?!?!?! #icant
@rickyrozay some hours ago I shot u some bangers for MMG for 2013! I believe I you!!!!!,@rickyrozay A few hours ago I sent you some great tracks for MMG for 2013! I believe in you!
I Love love love love love love love love love love love love love love love love you...!!!! @jadarienGadison,"I love, love, love, love, love, love, love, love, love, love, love, love, love, love, love, love you...!!!! @jadarienGadison"
2013.??? Wait a damn min..!!!! So hoes still get mad over over females Dick/boyfriends..??!!! GTFO,2013...? Wait a damn minute...! So women still get mad over other women’s boyfriends? Get out of here.
#SinceWeBeingHonest these hoes really need to respect themselves before jumping down a Dude throat bout respecting them,#SinceWeAreBeingHonest these women really need to respect themselves before getting upset with a man about respecting them.
Cuz as soon he seem us I sed hey dad hey stumbled to say hey but he did,"Because as soon as he saw us, I said, ""Hey, Dad."" He stumbled to say ""hey,"" but he did."
Iq he thought we was gone aruge naw i done arguing widd girls over niggas like that shit is pointless but chilling widd my main in YO BITCH,"He thought we were going to argue—no, I’m done arguing with girls over guys like that; it’s pointless. But I’m chilling with my main in your girl’s place."
"""You'll never find time for anything; If you want it, you must make time for it""","""You will never find time for anything; if you want it, you must make time for it."""
Omg .. That pain has returned .. I think I needa go to the Emergency Room,Oh my God... That pain has returned. I think I need to go to the Emergency Room.
"""And from that last tweet , you can see I am that female and I'm results inlove with a boy .. And I don't think they see it at all !""","And from that last tweet, you can see that I am that woman and I'm really in love with a boy... And I don't think they notice it at all!"
@JBurna_Suave @Oh_Shelia_ why would she use it on me? and why are you listening to man down?,"@JBurna_Suave @Oh_Shelia_ Why would she use it on me? And why are you listening to ""Man Down""?"
And Ravens over the Broncos. The winner of that game will represent the AFC in the Superbowl.,And the Ravens over the Broncos. The winner of that game will represent the AFC in the Super Bowl.
I luv my lil cousin to death but she get on my nerves lol #family,"I love my little cousin to death, but she gets on my nerves. Lol. #family"
"""Paige need 2die , don't nobody like her with Emily anyway...she the head of the -A Team anyway , I believe""","Paige needs to die. Nobody likes her with Emily anyway... she's the head of the -A Team anyway, I believe."
"""Awwww Toby. , but u get on my nerves but at the same time I love u smh""","Aww, Toby. You get on my nerves, but at the same time, I love you. Shaking my head."
"""Nicki no dag on well she didn't wanna say yes , but she was like I mind as well  cause she goin get through anyway""","Nicki knew very well she didn’t want to say yes, but she was like, “I might as well,” because she’s going to get through anyway."
I just learn a new way to dry weave lol...the things u learn in a salon,"I just learned a new way to dry weave, lol...the things you learn in a salon."
@XoXo_Dee_ lol shyt yea miss those days. I seen yhu passin on my end one day,"@XoXo_Dee_ lol, heck yeah, I miss those days. I saw you passing by on my side one day."
"""Ahhh the bitch mad I kicked her outta my bed, not my hoe like #swerve bitch #woahdere !""","Ah, she’s upset because I made her leave my bed. She’s not my girlfriend, so move along! #swerve #woahthere"
@femalesaintshxt  boy get real dawg lol me and nunu ran the school with the shoes boy,"@femalesaintshxt  Boy, be serious, lol. Nunu and I ran the school with those shoes, man."
"""This btch stupid af on this movie , I wanna jump through the screen & smack her ass -_-""",This woman is extremely stupid in this movie; I want to jump through the screen and slap her. -_-
"""They had me going to the store 6 fukn times today then the last time i came bak with the wrong thing, so i had to go bak to that mf again""","They had me go to the store six freaking times today, and then the last time I came back with the wrong thing, so I had to go back there again."
Y everybody wanted to be a rapper at one point of time out they life lol,Why did everyone want to be a rapper at some point in their life? Lol
A girl tole me n popa every girl gone have that one nigga were he can fuck ha anywhere at anytime #true,A girl told me and my dad that every girl will have that one guy with whom she can have sex anywhere at any time. #true
"""@_lanciaa: alotta people say  my nextt movee gone be best movee  that ain't always truee !""","""@_lanciaa: A lot of people say my next move is going to be my best move, but that isn't always true!"""
"""Shahara said deja lied & said Jr not ugly , kmsl she got me finna piss on myself !""",Shahara said Deja lied and said Jr isn’t ugly. I’m laughing so hard she’s about to make me pee myself!
"""I hope deja stay in twitter jail, she talk to damn much & she stole my candy""",I hope Deja stays in Twitter jail; she talks too much and she stole my candy.
"""No junior high , bet not say sh*t tomorrow cause imma say do u even know him ? Crunching , sh*t all day""","No middle school, better not say anything tomorrow because I’m going to say, do you even know him? Thinking about it, all day."
I doubt if I get a text from him any time soon maybe 24 hours from now !,I doubt that I’ll get a text from him any time soon—maybe 24 hours from now!
"""Gotta bust that rap flow w/ kae , Terrell & terrance later on this sh*t finna be hard , idk shit about Thomas Jefferson & idk how to rapp""","I have to perform that rap flow with Kae, Terrell, and Terrance later on—this is going to be challenging. I don’t know anything about Thomas Jefferson, and I don’t know how to rap."
Shahara ?  you won't your cornbread ? Kmsl Free @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER,Shahara? Do you want your cornbread? LOL Free @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER @TRUE_H00PER
"""@hisFAVqirl @hunnabandz4life i said the same,  but shidd ain trippen. ' quhh disgusting *nastyMOUTH *""","@hisFAVqirl @hunnabandz4life I said the same thing, but I didn’t trip. She’s disgusting. *nastyMOUTH*"
Sh.t fckd up but biqq bruh imma hold YOU down faeva & until shit qet betta im screaminq FREE ROD wea eva!,"Things are messed up, but big bro, I’m going to support you forever, and until things get better, I’m shouting “FREE ROD” wherever I am!"
"""@CallMeKiyaO you n my mama so crazy,  ill be supa dry be fo i qo outside -_-""","""@CallMeKiyaO, you and my mom are so crazy. I'll be super ashy before I go outside -_-"""
"""@chynadol76: Is this Love and IHOP?? Y does this chick Tahiry work as a waitress? Lol that's y she's mad!!  #get-a-degree #lnhh""","""@chynadol76: Is this Love and IHOP? Why does this woman Tahiry work as a waitress? Haha, that's why she's upset! #get-a-degree #lnhh"""
"""Mannn I left work, at the Ga Dome, early to come home and watch the game. U think I'm gon sit around some 49er fans? Hell no!! #Falcons""","Man, I left work at the Georgia Dome early to come home and watch the game. Do you think I'm going to sit around with some 49ers fans? Absolutely not! #Falcons"
"""I'm tryna feed da whole Squad but I'm not Slim.. even doe I wear a Snap back, wit uh Cocked Brim.. @DDashBSM.""","I’m trying to feed the whole squad, but I’m not Slim. Even though I wear a snapback with a cocked brim. @DDashBSM."
@TheTacticalOne_  no doubt preciate it my nig.. yea I'm here still holdin it down. for da time bein.,"@TheTacticalOne_ No doubt, I appreciate it, my man. Yeah, I'm still here holding it down for the time being."
"""Ay @TAshaMAC_215. Goin ham right now. Lol, k.p must be still sleep usually he be wildin by now @ImJusKP.""","Hey @TAshaMAC_215. Going hard right now. Lol, K.P. must still be asleep—he’s usually acting wild by now @ImJusKP."
"""@DBoyDeon. U ain't no damn hood.. u jus be in da hoods of dem cars, fixin em for dem ol folks for dey foodstamp card.. lmaaooooooooo""","@DBoyDeon. You’re not from the hood at all. You just hang around the hoods of those cars, fixing them for those old folks in exchange for their food stamp cards. LMAO"
745 wit da gucci interior. I see a real nigga when I look in da mirror. @gucci1017.,745 with the Gucci interior. I see a real man when I look in the mirror. @gucci1017.
A nigga be in da bed bout 10pm err night now includin weekends.. u know new bern ain't bout nun!,"I go to bed around 10 p.m. every night now, even on weekends. You know New Bern isn’t about anything!"
"""Regret is a notice that we will be sorry later, if we keep doing what we should NOT do""",Regret is a warning that we will be sorry in the future if we continue doing what we should not do.
@PunkeyZooster I fucked up my bad!!  I hope you don't stay mad at me forever dude,"@PunkeyZooster I messed up, my bad! I hope you don’t stay mad at me forever, dude."
"""@Chris1200Vet @SHEno_sheBAD Lol... Yall stop playing that was sum new year shit, but, if you serious, ill be back on the 12th...""","""@Chris1200Vet @SHEno_sheBAD Lol... You all stop joking, that was some New Year's stuff, but if you’re serious, I’ll be back on the 12th..."""
"""@Kwanny_VL that who I was trying to tell u about in october , The want chief set up""","""@Kwanny_VL that's who I was trying to tell you about in October, the one Chief set up."""
"""Wolfgang, we rock, crack rock & dat shit was expected Like Jayceon whenever he name drop""","Wolfgang, we excel, crack rock, and that was expected—just like Jayceon whenever he mentions someone's name."
I'm taking a shower this lil dude just walks in throws my clothes on the floor and pissed all over the toilet he probably pissed on my stuff,"I was taking a shower when this little guy just walked in, threw my clothes on the floor, and peed all over the toilet. He probably peed on my things, too."
"""If I was in Selma, shit would be different. I wouldn't come home til.about 2""","""If I were in Selma, things would be different. I wouldn't come home until about 2."""
"""Bitch YASSSSSSS, Cus these females actin like they Ass, ain't never been a damn sideline, this shit killin ME""","""Yes! Because these women are acting like they’ve never been a side piece before. This is unbelievable to me."""
"""Imma be REAL, Yea I Been A #OOMF And A SIDELINE. But if you think I'm dumb enough too do the shit AGAIN. Bitch You Crayyy.""","I’m going to be honest. Yes, I have been a #OOMF and a sideline. But if you think I’m foolish enough to do that again, you’re crazy."
"""I Learned my lessons, an I am not tryna go back through the SAME Shit""","I’ve learned my lessons, and I am not trying to go through the same stuff again."
"""JUST TOO BE REAL...... KEN NEEDA TELL BOTH OF YALL THE REAL DEAL, AND STOP LETTIN THE SHIT GO ON AND ON AND ON. FOREAL""","JUST TO BE REAL... Ken needs to tell both of you the truth, and stop letting this situation continue. For real."
"""IF ONLY YOU KNEW HOW BORED I AM,,,,,,,,,,, JESUS PLEASE BE WITH ME. I'M SO BORED LMAO SOMEBODY NEEDA GET IN MY DM AHH SUM""","IF ONLY YOU KNEW HOW BORED I AM. Jesus, please be with me. I am so bored, haha. Somebody needs to message me or something."
@LatriceLaconnya lol. damn ya Ass been at it all damn day... But.I'm just talking in general,"@LatriceLaconnya lol. Wow, you’ve been at it all day... But I’m just speaking in general."
I was broke before so I'll be broke some more  man that don't sound right but what it sound like is good year for me !,"I’ve been broke before, so I can handle being broke again. That might not sound right, but to me, it sounds like it’s going to be a good year!"
"""I need sick like you fuck @BericDaKidd17th @Lil_Cuzin if I ain't need it, they wouldn't have prescribed it to me nigga. Lol!!!""","I need medication just like you, @BericDaKidd17th @Lil_Cuzin. If I didn’t need it, they wouldn’t have prescribed it to me. Lol!"
"""I don't trust no one,nI keep my friends close, enemies closer, fuck both, I don't trust no one""","I don't trust anyone. I keep my friends close and my enemies closer, but forget both—I don't trust anyone."
I keep alot numbers in my phone ima keep it real girl you the only one I want,"I have a lot of numbers in my phone, but to be honest, you’re the only one I want."
I aint never been smack and nigga keep his hand to himself or get clap from whats up belt #justifymythug,"I have never been slapped, and he better keep his hands to himself or he'll get hit with whatever I have on my belt. #justifymythug"
My momma dark my daddy dark soo where you think I get it from ...,"My mother is dark-skinned, my father is dark-skinned, so where do you think I get it from?"
They can't put anything on the internet that isn't true where'd you hear that ... the internet,They can't post anything on the internet that isn't true. Where did you hear that? ... The internet.
Pick her up on your skateboard lol @KeepinIt_R3LL: I want to go to the movies with my gf but I don't think I'll have my car soon enough,"Pick her up on your skateboard, haha. @KeepinIt_R3LL: I want to go to the movies with my girlfriend, but I don't think I'll have my car in time."
Or MySpace @BobxMarley: I remember when nigga use to have to go to proxy sitess 9th grade year so we could get on facebook lmao.,"Or MySpace @BobxMarley: I remember when we used to have to go to proxy sites in 9th grade so we could get on Facebook, lol."
Your phone was the weakest link @Prof_Simmons2U: I got pissed and thru my EVO at the wall today......my b Sprint,"Your phone was the weakest link. @Prof_Simmons2U: I got angry and threw my EVO at the wall today... my bad, Sprint."
I don't hate anyone but I do hate the fact that some people are not who I thought they were,"I don't hate anyone, but I do dislike the fact that some people are not who I thought they were."
U wont get my money so we need to break up If love ain't enough! 3COCKI,"You won’t get my money, so we need to break up if love isn’t enough! 3COCKI"
@DominiqueDaDiva was good domo? Whas your email I want u to listen to this track and get your feedback on it..,"@DominiqueDaDiva what's up, Domo? What is your email? I want you to listen to this track and give me your feedback on it."
@DJBONES7 dis was like last week.. Need u to hear somethin but I ain't know what email to send it to..,"@DJBONES7 This was like last week. I need you to hear something, but I didn't know which email to send it to."
"""@DJHeatDC u need to hear upcoming rapper from bmore @FreshPaint4U new single Chemistry..what's ya email??""","@DJHeatDC you need to hear the upcoming rapper from Baltimore @FreshPaint4U’s new single, “Chemistry.” What’s your email?"
"""@CHUCK_KING_ yoo, imma hit u in a lil Lata on today, I need yo help wit something, imma see If u b bullshittin""","""@CHUCK_KING_ Hey, I’m going to contact you a little later today. I need your help with something. I want to see if you’re being serious or not."""
"""@Famethebarbie just got your email, thanks for the love, that is @FreshPaint4U new single about to get released..""","""@Famethebarbie I just received your email, thank you for the support. That is @FreshPaint4U's new single, which is about to be released."""
"""@TTLadyLuscious can you listen to this track from @FreshPaint4U , I know y'all would like it""","@TTLadyLuscious, could you listen to this track from @FreshPaint4U? I know you all would like it."
@iamdjblackout I need ya email bro so u can hear this new radio single from @FreshPaint4U,"@iamdjblackout I need your email, bro, so you can hear this new radio single from @FreshPaint4U."
@FreshPaint4U naw I don but when we go to dc ill introduce u to somebody who does know him..,"@FreshPaint4U no, I don’t, but when we go to DC I’ll introduce you to somebody who does know him."
"""@rukes Happy New Year - you had an amazing 2012, and here's to an even better 2013 - safe travels too!""","@rukes Happy New Year – you had an amazing 2012, and here’s to an even better 2013. Safe travels as well!"
"""@ChrisVaccaro watching Rangers vs Bruins on NHL Network. Y U No Show (Brooklyn) Islanders game NHL Network??? lmao.""","""@ChrisVaccaro I'm watching the Rangers vs. Bruins on NHL Network. Why aren't you showing the (Brooklyn) Islanders game, NHL Network? Haha."""
""": HOES will always come back . but when a GOOD GIRL is gone , she gone forever TRUST AND BELIEVE.""","Women who are unfaithful will always come back, but when a good woman is gone, she’s gone forever—trust and believe."
"""Kickin doors, shouting, shooting. Police called, came quick, not quick enuf. Thugs return, police called, back in seconds!  3 ARRESTED. #DPD""","Breaking down doors, shouting, shooting. Police were called and arrived quickly, but not quickly enough. The suspects returned, police were called again, and they came back within seconds! 3 arrested. #DPD"
Ion expect NO nigga to buy for me . Ill provide for my self if I want it that bad I will buy it on my own...,"I don’t expect any man to buy things for me. I’ll provide for myself—if I want something that badly, I’ll buy it on my own."
@_Dean_Bean oh forreal ??? I don't even have on demand nomore right now cus the box don't turn on nomore :(,"@_Dean_Bean Oh, for real? I don't even have On Demand anymore right now because the box doesn't turn on anymore :("
Late nights early mornings <----- I experienced a couple of them .. && it Ain't no Hoe ... I be ran through,Late nights and early mornings <----- I’ve experienced a few of them... and it’s not easy at all... I feel exhausted.
"""Me n my bro just stole my momma car lol , otw too Johnny's pizza , she home snap when she see her car gone lol""","My brother and I just stole my mom’s car, lol. We’re on the way to Johnny’s Pizza. She’s going to freak out when she sees her car is gone, lol."
"""My mom called and said where's my car !!!! I called the police , ima beat y'all ! Lol hilarious""","My mom called and said, ""Where is my car?!"" I called the police. I’m going to beat you all! Lol, hilarious."
I always have good days at school ... I don't even complain no more because it is what it is . Ima have to go regardless...,I always have good days at school ... I don't even complain anymore because it is what it is. I'm going to have to go regardless...
@1037theq @justinbieber I'm 17 and I'm dying to win this contest I've been trying to get tickets for months I LOVE U JUSTIN!#BELIEVEACOUSTIC,"@1037theq @justinbieber I'm 17 and I really want to win this contest. I've been trying to get tickets for months. I love you, Justin! #BELIEVEACOUSTIC"
@DB_TO_REAL he sed some to me tawkin bowt go get a nikka for hym but im gud that Shit childish and irrealvent,"@DB_TO_REAL He said something to me, talking about going to get someone for him, but I'm good. That stuff is childish and irrelevant."
Fuck his feelings kux he sho me he didn't give a dam bowt mines once,Forget his feelings because he showed me he didn't give a damn about mine once.
@CallMeHinnant @pysco_darebel @goo121 @mookadean121 @noonjune u niggas better not ever want a house car or credit card,"@CallMeHinnant @pysco_darebel @goo121 @mookadean121 @noonjune You all better not ever want a house, car, or credit card."
Random convo with @GiftOf_GAB talking when she thought the ground beef came in the box with hamburger helper,Random conversation with @GiftOf_GAB about when she thought the ground beef came in the box with Hamburger Helper.
@MsEbo28 Sweet jst long as ik u Iiiight I missed u we gotta kick 21 this year show me how u do it lol,"@MsEbo28 Sweet, just as long as I know you’re alright. I missed you. We have to hang out for your 21st birthday this year—show me how you do it, lol."
"""@BombASS_Mariee: @OwweeeDeavrin: @FuckEmUp_Nunie Thanks, Yu Betta Have My Present Lol whats yo present ? Tha Cat .lol <<#CantDeal""","""@BombASS_Mariee: @OwweeeDeavrin: @FuckEmUp_Nunie Thanks, you better have my present. Lol, what’s your present? The cat. Lol <<#CantDeal"""
"""@BombASS_Mariee: @FuckEmUp_Nunie: what oomfs just told me << tell candace ? ill tell you in the am""","""@BombASS_Mariee: @FuckEmUp_Nunie: One of my followers just told me, 'Tell Candace?' I'll tell you in the morning."""
You Was My Main Bitch ... You The Biggest Hoe In The City i Gotta Quit Fucking W . You,You were my main girl ... You’re the biggest hoe in the city. I have to stop messing with you.
"""This Nigga Called Me To Charge Me Up , Argue W Me Curse Me Out && To Go To Sleep Otp !! < TheSTRUGGLE""","This guy called me to yell at me, argue with me, curse me out, and then go to sleep on the phone! < The STRUGGLE"
"""When i Get Married Candace Gone Be My Flower Girl , Destiny Gone Sing & Rikaa Gonee Gone Be The Preacher @PrettyBlackTho @BombASS_Mariee""","When I get married, Candace is going to be my flower girl, Destiny is going to sing, and Rikaa is going to be the preacher. @PrettyBlackTho @BombASS_Mariee"
"""ill rather have 3O minutes of something wonderful , then live my whole life w . nothing special .""",I’d rather have 30 minutes of something wonderful than live my whole life with nothing special.
"""@Dinero_Quaa: bitches so shady only let em eat my babiesniggas ain no better i couldnt even get a letter""","""Women can be so untrustworthy; I only let them be close to me. Men aren’t any better—I couldn’t even get a letter from them."""
About to call it a night and catch sum zzz tired and my princess not sleepy at all @Montana_BandzUp  please cum get yo child,"I'm about to call it a night and get some sleep—I'm tired, but my daughter isn't sleepy at all. @Montana_BandzUp, please come get your child."
I want to go to irvington game tomorrow but i want to go c my baby in action in her away game,"I want to go to the Irvington game tomorrow, but I also want to see my girlfriend play in her away game."
