original_text,sae_text
@Classy_jay93 Aha damn at 9 o'clock? You know I always #TurnUp at night time sus,"@Classy_jay93 Haha, wow, at 9 o'clock? You know I always have a good time at night, sis."
Dey wanna know Y all these hoes in Minden hate me.Hmmn1.My Handsome Boyfriend n2.Im Beautifuln3.Finto Graduate wit no worries(College Next),They want to know why all these girls in Minden hate me. Hmm. 1. My handsome boyfriend. 2. I’m beautiful. 3. I’m about to graduate with no worries (college next).
When I'm walking out of a room at home my concision tells me to turn the light off,"When I’m leaving a room at home, my conscience tells me to turn the light off."
"""@Kamiya18Mims okay I'm not cause if I wasn't inlove and faithful like I am, I'd fuck her boyfriend for fun and be like boom I fucked ur bf !""","""@Kamiya18Mims Okay, I'm not, because if I weren't in love and faithful like I am, I would sleep with her boyfriend just for fun and say, 'Boom, I slept with your boyfriend!'"""
Now even 5year old brother knows the difference between right and wrong so what's your explanation,"Even my 5-year-old brother knows the difference between right and wrong, so what’s your explanation?"
@Kamiya18Mims I guess I'll be the baby sitter for Vicarlisha Forget what Vic talking !,@Kamiya18Mims I guess I'll be the babysitter for Vicarlisha. Forget what Vic is talking about!
Unless you been through what I been through ima need for you to shut up,"Unless you have been through what I have been through, I need you to be quiet."
Everybody gone respect the shooter but the one in front of the gun lives for ever. &thats just how I feel.,"Everyone is going to respect the shooter, but the one in front of the gun lives forever. And that's just how I feel."
I don't need no friends cause ima be keeping it real and they gone be keeping it fraud,I don't need any friends because I will be keeping it real and they will be keeping it fake.
That's why my Jody can't be replace cause I ain't had nobody that could put me in line like he do,"That’s why my Jody can’t be replaced, because I haven’t had anyone else who could keep me in line like he does."
"""Jus becuz i accepted ur friend request doesnt mean were fuckin, jus means were fb friends!!! Get the fuck outta here wit dat shit!!!""","Just because I accepted your friend request doesn’t mean we’re having sex, it just means we’re Facebook friends. Get out of here with that nonsense!"
S/O To @PrettyTiffaaany For Beingg My Bestfriend Andd Beingg A Good Girlfriend To Mhy Cousin .,Shout out to @PrettyTiffaaany for being my best friend and being a good girlfriend to my cousin.
My Auntiee A Teacher Shee Toldd Me We Had 2weeks andd a Day Off .,My aunt is a teacher. She told me we have two weeks and a day off.
"""when he know im pissed off  , he call and makee sure im ok andd make me fill better""","When he knows I’m upset, he calls to make sure I’m okay and makes me feel better."
but dont nobodie caree what im going thru but my boyfriendd thereforee datss my BESTFRIEND,"But nobody cares about what I’m going through except my boyfriend, so that’s why he’s my best friend."
Y do ppl do crazy shit then dnt remember it thew next day on that drunk shit,Why do people do crazy things and then not remember them the next day when they're drunk?
@RichBans And AYEE CALL DEON TO GO XUH AND TELL DAT BITVH ASS NIGGA DEZ TO GO IMA BRANG MY STRAP,"@RichBans And hey, call Deon to go too and tell that coward Dez to go. I’m going to bring my gun."
@RichBans chill out boi with dhetk shitk niggak I was jpk butk shiddk u wana getk serious niggak U Co I Readk Niggak,"@RichBans calm down, boy, with that stuff. I was just playing, but if you want to get serious, you know I read, man."
HAHA DARIAN SAID HE DONT GIVE 10 FUKCS LOL BUT U WONT HA DOEE LOL @Deez_Twinkiez,"HAHA Darian said he doesn’t give 10 fucks, LOL, but you won’t, though, LOL @Deez_Twinkiez"
@foreever_13 SEE SHE ASSUMING SHKIT EVERYTHING SHE SEE BUT I MEAN GETBHA BROS ITS WHAT JUST CNO IM NOT ALONE DOE,"@foreever_13 See, she’s assuming stuff about everything she sees, but I mean, get her, bro, it’s just because now I know I’m not alone though."
@GwopperStacks @Coogi_Doogi @IamYungKentucky  @tsrap @DEANTREGWOPP AYE FUU TELL DIS NIGGA DEE I WAS NVA GWOPPING,"@GwopperStacks @Coogi_Doogi @IamYungKentucky @tsrap @DEANTREGWOPP Hey, Foo, tell this guy Dee I was never getting money."
Only person AINT CUM TO ME WITH THAT SHIT WAS ..... AND YALL LIL NIGGA DONT WANA SEE MEE,The only person who didn’t come to me with that stuff was... And you all don’t want to see me.
@Deez_Twinkiez lol an a gay midget gone get his mouth fuck up more he already got no two front teeth,@Deez_Twinkiez lol and a gay little person is going to get his mouth messed up even more—he already doesn’t have his two front teeth.
Girls dees days think dey hard but wen it come down to it they scarry af,"Girls these days think they’re tough, but when it comes down to it, they’re really scared."
DARIAN SO FINE THINK I LIKE HERE SO SHE WAS LIKE WHY FOO ION MESS WITCHA I WAS LIKE CUHH ION EVEN LIKE U I JUST ASK CUHH  BYE @Deez_Twinkiez,"Darian is so attractive, I think I like her. So she asked, ""Why though? I don't mess with you."" I replied, ""I don't even like you, I just asked."" So I said, ""Bye."" @Deez_Twinkiez"
God made weave possible@KINGDOMGATE_ENT: #YoureMoreAttractiveIf wear your own hair! Be happy with what God has already blessed you with!,God made hair extensions possible. @KINGDOMGATE_ENT: #YoureMoreAttractiveIf you wear your own hair! Be happy with what God has already blessed you with!
I got a bottle I got a model I got a Molly got a blunt ball,"I have a bottle, I have a model, I have some Molly, and I have a blunt—let's party."
"""Ii need a nitequil , sleepin pill, benydrill or sum right now cause ii feel like total crap ... this cold kickin my ass""","I need a NyQuil, sleeping pill, Benadryl or something right now because I feel terrible... this cold is kicking my ass."
She dnt neva cook or feed me no mo ...iama call the folks on her,She never cooks or feeds me anymore ...I’m going to call the authorities on her.
She dnt bring me food iama lie and tell her I'm pregnant make her ... mad but that's da only way I'm gne eat around him,"She doesn’t bring me food, so I’m going to lie and tell her I’m pregnant to make her mad, but that’s the only way I’ll get to eat around him."
Im still trying to understand Rihanna and Karruache role with Chris... To me both just play their roles an all are happy in the end,"I am still trying to understand Rihanna’s and Karrueche’s roles with Chris. To me, both just play their roles and everyone is happy in the end."
@Solo_dolo_loso7 oh thanks Carlos!! Ok so its only three ok cool im not that behind,"@Solo_dolo_loso7 Oh, thank you, Carlos! Okay, so it's only three? Okay, cool—I'm not that far behind."
@strawberry_j lls keep the timeline up in the left corner press menu then scroll and you will see log out,"@strawberry_j lol, keep the timeline up in the left corner. Press menu, then scroll and you will see log out."
@Pink_FairyDust miss u too!!!!!! Soon very soon i can seeee you!!!! And no babysitting ( you know what i mean )its ya bday,@Pink_FairyDust I miss you too!!!!!! Very soon I’ll be able to see you!!!! And no babysitting (you know what I mean)—it’s your birthday.
@Sade_Lavet I LOVE HUCK ! But everytime you seem to like someone on the show they end up doing something that blow you lol,"@Sade_Lavet I LOVE HUCK! But every time you seem to like someone on the show, they end up doing something that shocks you, lol."
"""@Sade_Lavet like i Love Olivia but hate her role as being a mistress, Cyrus is one of my Favs too but he irks me too at the same time! Lol""","""@Sade_Lavet I love Olivia, but I dislike her role as a mistress. Cyrus is also one of my favorites, but he annoys me at the same time! Lol"""
All of you would most definately enjoy it players our age and up ! You can create your own team or join another team.,"All of you would definitely enjoy it, especially players our age and older! You can create your own team or join another team."
Getting these brows Threaded ... Time to stop walking around looking immature in the face,Getting my eyebrows threaded... It's time to stop walking around looking so young in the face.
Female Will Stop speaking to their Friends over the littlest Thing but Will FORGIVE the same nigga trifling ass nigga a million Times,"Women will stop speaking to their friends over the smallest things, but will forgive the same trifling guy a million times."
@make_her_rain miss u too! I jus seen yo mom lol but im off jus about all nxt week...so we can make a move,"@make_her_rain I miss you too! I just saw your mom, lol. I'm off almost all of next week, so we can make plans."
Who Ready Ta Bet Me On Dat Alabama an Notre Dame Game?? I Got A Dub On Notre Dame..,Who is ready to bet me on that Alabama and Notre Dame game? I have twenty dollars on Notre Dame.
@LifesAGamble__ @_loyalsinceda90 Kml.. O Yu Do I Sholl Gotta Whole 8Ball Fa Ya Rite Now Az We Speak..,"@LifesAGamble__ @_loyalsinceda90 Lol... Oh, you do? I sure have a whole 8-ball for you right now as we speak."
Yall Mite Az Well Crank Up Da SnowBall Truck 2moro Cuz Ima Jump Clean On Dat Bihh Wit Yall An Pick Em Out!! Kml,You all might as well start up the snowball truck tomorrow because I’m definitely going to join you all and pick some out! LOL
"""@MatchDat_Shit: @_YhungCocaine_ u gotta do dat favor lol idc how faithful she is lol iwill try""","""@MatchDat_Shit: @_YhungCocaine_ you have to do that favor lol. I don't care how faithful she is lol, I will try."""
"""@NOapologiesHOE: @_YhungCocaine_ bitch you seen me call you ! Tf jayyy fone be tweaking nd italked to yo drunk ass""","""@NOapologiesHOE: @_YhungCocaine_ girl, you saw that I called you! What the fuck, Jay's phone keeps acting up and I talked to you when you were drunk."""
@RestEasyNuNu_X3 it wont let me send it to you or post it on here .,@RestEasyNuNu_X3 It won’t let me send it to you or post it here.
I just noticed she like her pics faithfully but i have to ask her or remind her to like mines ! smh,"I just noticed she consistently likes her pictures, but I have to ask or remind her to like mine! Shaking my head."
"""@xForever_Dopeex ~his ass is lying like hell , like tf! Im finna dig in all of his shit tomrrow doe !""","""@xForever_Dopeex ~He is lying a lot, what the heck! I’m going to go through all of his stuff tomorrow though!"""
iron man 3 ?? oh hell yess! .. I'll be there the day it comes out !!,"Iron Man 3? Oh, absolutely yes! I'll be there on the day it comes out!"
@A_Porsche911 I was eating when u walked in so Bernard walked to the back and said he didn't see you.,"@A_Porsche911 I was eating when you walked in, so Bernard went to the back and said he didn’t see you."
Show me a white person ironing clothes and I'll show you a black person filling out census forms,"Show me a white person ironing clothes, and I'll show you a Black person filling out census forms."
"""I have yet to see an ugly Maegan,Megan, Mehgan, Megin, Mihgen, Maigan, Meagan, Meghan, Meagin, Meggan, Maegin, and Magan.""","I have not yet seen an unattractive Maegan, Megan, Mehgan, Megin, Mihgen, Maigan, Meagan, Meghan, Meagin, Meggan, Maegin, or Magan."
She say sorry I didn't shave so that pussy a little furryn@Planet2kCed put that pussy in his face...He ain't got no worries,"She said, ""Sorry, I didn't shave, so my vagina is a little hairy."" @Planet2kCed put his face there anyway... He doesn't have any concerns."
"""You fake bitches gettin in the way of the real ones, if you a real bitch I salute you...""","You fake people are getting in the way of the real ones. If you are genuine, I salute you."
You can look all over the world but you ain't met a young nigga like me...,"You can look all over the world, but you haven't met a young man like me..."
"""I can look & tell you frail nigga, but you keep on tryna look hard...""","I can see and tell that you’re weak, but you keep trying to act tough…"
@HawktimebHammin yeah dats da bullshit. I got that shit too! Gotta keep it till 2015....uuuuuggggghhhhh,"@HawktimebHammin Yeah, that’s the nonsense. I have that too! I have to keep it until 2015... uuuuggggghhhhh"
@__HopesnDreams lolz well you know I'm a country nigga ima throw 22 on her see how she look then. 24 would have me sittin high like a Suv,"@__HopesnDreams lol well, you know I'm from the country. I'm going to put 22-inch rims on her and see how she looks then. 24s would have me sitting high like an SUV."
@__HopesnDreams Amen brother that's what we gotta do the CHEVY CREW LOOKING DOPE.. I GOT NIGGAS THAT'S READY TO FLEX.. CHEVYYYYYYYY,"@__HopesnDreams Amen, brother, that's what we have to do. The Chevy crew is looking great. I have friends who are ready to show off. Chevy!"
"""I'm one of the freshest niggas they seen in a while, anybody that disagree is just deep in denial""",I’m one of the freshest people they’ve seen in a while; anyone who disagrees is just deep in denial.
"""Gotta bad white chick love to spend cake on, hope she never falls off like Kreyshawn""",I have an attractive white girlfriend I enjoy spending money on; I hope she never loses her popularity like Kreayshawn.
@HazardousElNino lol nah I only see bare pics....balotelli is a bad man tho fight wid de manager,"@HazardousElNino lol no, I only see a lot of pictures... Balotelli is a tough guy though, arguing with the manager."
"""@violanicholson No No she had a tumor. Which resulted in her losing her hearing, balance, hair and voice but she's good now""","@violanicholson No, no, she had a tumor. That caused her to lose her hearing, balance, hair, and voice, but she's fine now."
I am not even here for the battle bet. MC and Nicki. I'm just glad #idol chose a judge with actual singing ability,I am not even interested in the argument between Mariah Carey and Nicki Minaj. I'm just glad that #Idol chose a judge who actually has singing ability.
Yea Man the concealer her MUA use is 5 shades too light. She is a pretty girl she dont need all that extraness,"Yes, the concealer her makeup artist used is five shades too light. She is a pretty girl; she doesn’t need all that extra stuff."
@LeDoobzHumble Seeing that you are up tweeting to God knows who. Why dont u google it and get ya life,"@LeDoobzHumble Since you’re up tweeting to who knows who, why don’t you google it and get your life together?"
Man Boehner is so salty! U know he's saying Never again will we make this happen twice #Inaug2013,"Man, Boehner is so upset! You know he's saying, ""Never again will we let this happen twice."" #Inaug2013"
I see rashidah's hair and all I can think about is breakage. Love the color but that dyeing Ish is risky #LHHNY,"I see Rashidah's hair and all I can think about is breakage. I love the color, but that dyeing stuff is risky. #LHHNY"
Do these ppl really stand on line for hours just to make a mockery of themselves on national television? #idol,Do these people really stand in line for hours just to make a mockery of themselves on national television? #idol
How u just met homeboy and u n ur daughters moving in with him only after two months #teenmom,How did you just meet that guy and you and your daughters are moving in with him after only two months? #teenmom
The @ulta_beauty CS rep refuse to even look into my complaint and automatically blamed me for the error,The @ulta_beauty customer service representative refused to even look into my complaint and automatically blamed me for the error.
@realtechniques my want to rethink selling their brushes at an establishment such as @ulta_beauty that has poor customer service,"@realtechniques might want to reconsider selling their brushes at a place like @ulta_beauty, which has poor customer service."
"""@74Flatshoals Tomorrow  {{$2 Tues Reunion}} #BlowATL IF U EVER BEEN to $2 Tue @ Libra , figure8 fwm $2 till 12am $2 Drinks ALLNIGHT""","""@74Flatshoals Tomorrow  {{$2 Tuesday Reunion}} #BlowATL If you have ever been to $2 Tuesday at Libra or Figure 8, come through. $2 entry until 12am, $2 drinks all night."""
"""@TEDDY_GRAM_ Tomorrow  {{$2 Tues Reunion}} #BlowATL IF U EVER BEEN to $2 Tue @ Libra , figure8 fwm $2 till 12am $2 Drinks ALLNIGHT""","@TEDDY_GRAM_ Tomorrow is the {{$2 Tuesday Reunion}} #BlowATL. If you have ever been to $2 Tuesday at Libra or Figure 8, come hang out with me. $2 entry until 12am and $2 drinks all night."
"""@PimpUncIeJoe: Gas is $3.55 a gallon .. so im Not coming over to chill .. so either We fuckin or you owe me Gas money!!""","""@PimpUncIeJoe: Gas is $3.55 a gallon, so I'm not coming over just to hang out. Either we're having sex or you owe me gas money!"""
@Sublimateus ur rite i forget that ppl r not perfect n wnt 2 spout the bible wen conv but don't lead the life they want us 2 know they live,"@Sublimateus you’re right, I forget that people are not perfect and want to quote the Bible when it’s convenient, but don’t live the life they want us to think they live."
@Sublimateus their actions spk 4 them. Wit that bein sd none of them r Christians. It's just another title 2 mk them thk they're goin to hvn,"@Sublimateus Their actions speak for them. With that being said, none of them are Christians. It's just another title to make them think they're going to heaven."
Enjoyin dis last day of 2012 me and Bae getting fuckd up together bringing n da new yr rite together mite not last til 12 but we n dat thang,"Enjoying this last day of 2012—my partner and I are getting drunk together, bringing in the new year right. We might not make it until midnight, but we’re in it together."
The New York JackBoyz smh they shoot too many stupid shots whether they go n or not,"The New York JackBoyz, shaking my head. They take too many bad shots, whether they go in or not."
"""@ms_triple_x: @Tru_beauty_me LOL HELL YEA hell its the only reason he here he is useless now so he needa keep it movin""","""@ms_triple_x: @Tru_beauty_me LOL, absolutely. Honestly, that's the only reason he's here—he's useless now, so he needs to move on."""
Strong believer if you can live without someone what's the point of them being in your life,"I strongly believe that if you can live without someone, then what is the point of having them in your life?"
@trackstar_getem lol hella fun yo I would have yo cracking up when ever you with me plus we got a lot in common,"@trackstar_getem lol, it’s really fun! I would have you laughing whenever you’re with me, plus we have a lot in common."
"""@lastdodd lol bout 23 and up, im 26 and my 2 homies turning 25 and 27 so it a b cool""","""@lastdodd lol about 23 and up, I'm 26 and my two friends are turning 25 and 27 so it should be cool."""
some folks will be droped and some will be gained..hell thats all i gotta say..,"Some people will be lost and some will be gained. Well, that’s all I have to say."
Just finished week 1 day 2 of #C25K with @c25kfree! Running for a cause with @BCRFcure!,"Just finished week 1, day 2 of #C25K with @c25kfree! Running for a cause with @BCRFcure!"
"""@CallMhe_Starr Nothinn , Stay inTunee ` Lil Lady (&) help me make #CBE a Trendin Topic on Twitter :-)""","""@CallMhe_Starr Nothing, just stay tuned, little lady, and help me make #CBE a trending topic on Twitter :-)"""
"""If you even look older than my parents, what the hell can I do with you.? That will be more like I'm dating my grandparents.""","If you even look older than my parents, what could I possibly do with you? That would be more like dating my grandparents."
Got off the phone cuz I was sleepy as hell. Now I can't say let's sleep....,"I got off the phone because I was extremely sleepy. Now I can't say, ""Let's go to sleep..."""
@NoWorries_21 Take yo butt to school. You ain't grown.!.! Why I'm talking I might do da same thing next week. But I'm grown dou....,"@NoWorries_21 Take your butt to school. You aren’t grown. While I’m talking, I might do the same thing next week. But I’m grown though…"
@antwanette06 guh get dem tweets up! U make bout 5 tweets n be gone again!,"@antwanette06 girl, get those tweets up! You make about 5 tweets and then disappear again!"
STILL THINKING ABT WEN I ASK YU DID YU MISS ME ND YU REPLYED... HELL YEA :-) ILY GD,"STILL THINKING ABOUT WHEN I ASKED YOU IF YOU MISSED ME AND YOU REPLIED... HELL YEAH :-) I LOVE YOU, GOODNIGHT"
Karrin Kept Tryna Grab My Dick I Kept Movin Her Hand She Still Wanna Reach,"Karrin kept trying to grab my penis. I kept moving her hand, but she still wanted to reach."
"""@iTalk_Cash Ya Dhiss Weeknd Cumm Ovaa , We 6one have phone we 6ot femaless ovaa heaa ,""","""@iTalk_Cash This weekend, come over. We have phones and we have females over here."""
"""Om6 , Y Dnt 3elive Mhe I Wass Widd Her Tru Enou6h I Didnt Do Nun ,""","Oh my god, why don’t you believe me? I was with her, truly. I didn’t do anything."
"""@I_CashyPerfeCt : i just want da money , yall can keep dem bitches cause im young & im getting it ~""","""I just want the money; you all can keep those women because I’m young and I’m successful."""
Me neither sis @9icely_Made: I don't think i'm ready for this Kappa takeover on my TL lol,"I’m not ready either, sis. @9icely_Made: I don't think I'm ready for this Kappa takeover on my timeline, lol."
@_Fuxyotw33tz the poll question on bravo is showing a picture of Kenya asking is she Beyonce!! Lol did you vote!,"@_Fuxyotw33tz The poll question on Bravo is showing a picture of Kenya asking if she is Beyoncé! Lol, did you vote?"
@LalasStyle now??!!??!! I'm about sleep love! Close you big brown and go to sleep ill kiss you in the morning!,"@LalasStyle Now? I'm about to go to sleep, love! Close your big brown eyes and go to sleep. I'll kiss you in the morning!"
I know the test within our relationship are no close to being done but I'm praying for strength.,"I know the tests within our relationship are nowhere near being over, but I'm praying for strength."
"""@APrettyPENNIE: Lol, well you know I ain't a Lakers fan, but I respect Kobe and his game, but I agree. D'Antoni will be there, they'll just""","""@APrettyPENNIE: Lol, well you know I'm not a Lakers fan, but I respect Kobe and his game, and I agree. D'Antoni will be there, they'll just"""
Then D. Wade throws a lazy ass pass to Bron with Batum long arm ass guarding him. Don't throw a lazy pass dummy! Smh,"Then D. Wade throws a really lazy pass to LeBron while Batum, with his long arms, is guarding him. Don’t throw a lazy pass, idiot! Shaking my head."
"""@KingJames is 18 points away from 20,000 in his career.. He'll be the youngest player in NBA history to do so.""","@KingJames is 18 points away from 20,000 in his career. He will be the youngest player in NBA history to achieve this."
"""Yo, the best independent movie I have ever seen is on Netflix. Y'all should check it out especially if you're in a relationship..""","The best independent movie I have ever seen is on Netflix. You all should check it out, especially if you are in a relationship."
"""If I'm up at a time like this, if rather it be for a purpose. I ain't gonna lie, I'm ready to burn that midnight oil for grad school though.""","If I’m awake at a time like this, I’d rather it be for a purpose. I won’t lie, I’m ready to stay up late for grad school though."
"""their livelihoods. Olivia Pope's character is cold, but I'm interested in seeing how she'll get out of this one. And Cyrus punk ass don't""","their livelihoods. Olivia Pope's character is cold, but I'm interested in seeing how she'll get out of this one. And Cyrus's cowardly self doesn't"
"""Couple things: It's 2013 and if you're STILL saying Kobe>LeBron instead of the other way around, SLAY yourself.""","A few things: It's 2013, and if you're still saying Kobe is better than LeBron instead of the other way around, do better."
They really set Te'O up.. I knew it.. People have too much time on their hands..,They really set Te'O up. I knew it. People have too much time on their hands.
"""@SunshyneSno: It would be funny, but it's not.. She curses at you like you a random mofo in the street..""","@SunshyneSno: It would be funny, but it's not. She curses at you like you are a random person on the street."
"""It would be good if Ray Lewis went out with a ring, but it's just not gonna happen like that. 49ers taking it this year..""","It would be nice if Ray Lewis finished his career with a championship ring, but it’s just not going to happen that way. The 49ers are going to win it this year."
I wish cats will understand that women like a well-dressed suited up cat better than the cat who sags his pants and wears J's everyday.,I wish men would understand that women prefer a well-dressed man in a suit over a man who sags his pants and wears Jordans every day.
"""This man never ceases to amaze me.. Lord I'll never complain again.. I PROMISE when I find that woman to be my wife, God bless her..""","This man never ceases to amaze me. Lord, I will never complain again. I promise, when I find the woman who will be my wife, God bless her."
Melo ain't gonna ever win a title... All he wanna do is avg 29 a game and shoot 26 times a night..,Melo is never going to win a title... All he wants to do is average 29 points a game and take 26 shots a night.
I'm happy i saw @SlimGu_ today ! Even though you saw me cry. I missed my homie.,"I'm happy I saw @SlimGu_ today! Even though you saw me cry, I missed my friend."
always was raised with a attitude of gratitude and trust i will always show it.,"I was always raised with an attitude of gratitude and trust, and I will always show it."
i never put nobody in a bad situation but one thing i can't is the place I'm from.,"I never put anyone in a bad situation, but one thing I can't change is where I'm from."
"""but my grandmother always said you can't choose your family , but you can choose your friends.""","""But my grandmother always said you can't choose your family, but you can choose your friends."""
"""Would you ride for the kid , would you die for the kid death before dishonor.""","Would you stand by the kid, would you sacrifice your life for the kid—loyalty above all else."
"""Mary Mary are cool as hell , they aren't what I thought they would be like.""",Mary Mary are very cool; they aren't how I thought they would be.
like me and son had mad memories and Troi little ass was always right there.,"My son and I shared so many memories, and little Troi was always right there with us."
"""I love that dej gets to everyone , or I'm the topic of discussion that's just me. Me , 2keeyzzz , and @Dub_Bundl3s tend to have that affect.""","I love that Dej gets to everyone, or that I’m the topic of discussion—that’s just how I am. Me, 2keeyzzz, and @Dub_Bundl3s tend to have that effect."
"""And trust me you cry the same tears , as everyone else. Stop trying to be a newark celebrity be yourself.""","And trust me, you cry the same tears as everyone else. Stop trying to be a Newark celebrity—just be yourself."
like they literally be stressing angry & all over me. I'm not your boyfriend girllll.,"They are always upset, stressed, and all over me. I’m not your boyfriend, girl."
"""You bragg on twitter how you about that life ? And you a mother , no job , miserable as hell , and ugly. Chilllllllll!""","You brag on Twitter about how you're about that life? And you're a mother, have no job, are miserable as hell, and unattractive. Chill!"
I swear the people in newark make me want to hit they ass and keep going,I swear the people in Newark make me want to hit them and keep going.
You screen shot me send it to your friend & then what she cries ? She gets upset ? And her guy still talks to me.,"You take a screenshot of me, send it to your friend, and then what? She cries? She gets upset? And her boyfriend still talks to me."
Lmao! It's funny how females argue over guys who trust going be guys at the end of the day.,LOL! It’s funny how women argue over guys who are just going to be guys at the end of the day.
no one will ever know who I'm involved with... It's no secret just not y'all business.,"No one will ever know who I am involved with... It’s not a secret, it’s just not your business."
"""At the top it's alot of fuck niggas , but dej never gave a fuck nigga.""","At the top, there are a lot of fake people, but Dej never cared about a fake person."
I'm in a banginggggg ass mooddddd ! Like i swear I can't stop laughing or dancing.,I'm in an amazing mood! I swear I can't stop laughing or dancing.
talking about AK's that they never sprayed. Or talking about places that they never stayed.,Talking about AKs that they never fired. Or talking about places where they never lived.
Why they coming for Troi though ? Lmao! And she slumped she was tooooooo high last night.,Why are they coming after Troi though? Haha! And she passed out—she was way too high last night.
Don't tell me not to do something & you turn around & do the same shit.,Please don’t tell me not to do something and then turn around and do the same thing yourself.
what the fuck ? all that talking shit out or arguing. No! Stop assuming & we will be cool.,What the heck? All that talking things out or arguing—no! Stop making assumptions and we’ll be fine.
He heard i got a plan and I'm just dancing on the side. And when I get my money right I'm putting it to the side.,"He heard that I have a plan and I'm just dancing on the side. And when I have enough money, I'm going to set it aside."
I never saw you pay for nothing. So i pray you saving up to buy a car or house.,I never saw you pay for anything. So I hope you’re saving up to buy a car or a house.
I saw my stud muffin Quan todayyyyy. lOlx! We be sweating each other on the low.,I saw my attractive guy Quan today. Lol! We secretly have a crush on each other.
No bullshit grown ass people want loans from me. Not no petty shit 400 & up give it to em don't get shit back.,"No nonsense—adults are asking me for loans. And it’s not small amounts, $400 and up. I give it to them and never get anything back."
@Bixtch_im_tete I Asked You Waht I Asked You Cause Mfs Was Gone Come Yo Way !,@Bixtch_im_tete I asked you what I asked you because people were going to come your way!
@Suck_My_Success I Said Fuck It OFF Not Give Away &&' I Said Fuck It OFF Not Fuck On HIM ! Lbsssss,"@Suck_My_Success I said forget it, not give it away, and I said forget it, not sleep with him! LOL"
Or Is He Gone Be On Cali Today ?? [ W|OUT Bear ) ?? I Hope,Or is he going to be in California today without Bear? I hope so.
If I Aint Buying I Aint Looking ... But Um Always Buying So IDGAF ?,"If I’m not buying, I’m not looking… But I’m always buying, so I don’t care."
She Mad Cause He Called Mehh ' ? Bitch Diamonds Are FOREVER ; Um His Bitch FOREVER !! Enjoy Yo Time Foee I End Yo Shit W| Em Dummy,"She’s upset because he called me “Bitch, diamonds are forever; I’m his bitch forever!” Enjoy your time before I end things with you and him, dummy."
Mfs On Mah Line Saying She Aint Mean It Like That ? You Got Meh & Man Hittas READY ) Aint No Turning Us Down Dummyyyy !!,"People are contacting me saying she didn’t mean it like that? You have me and my guys READY. There’s no stopping us, dummy!"
@Bixtch_im_tete That Aint Give You The Right To Act Like That .. She Aint Did Shit To You! Mfs Aint Gotta Kickid With Her ! Ijs ! Stop It ..,@Bixtch_im_tete That doesn’t give you the right to act like that. She didn’t do anything to you! People don’t have to hang out with her. I’m just saying. Stop it.
@LBMG_VETT Noo Um Aint .. I Kno When To B Goofy & When Not To B Goofy Lord !,"@LBMG_VETT No, I’m not. I know when to be goofy and when not to be goofy, Lord!"
@Bixtch_im_tete I Told Him Fuck Him & His Coogi Jacket Wearing Bitch ? So Fuck Um Sneak Dissing On !? ARKEYILLIA MYLES Dontttttttt (((:,"@Bixtch_im_tete I told him, ""Forget him and his girlfriend who wears Coogi jackets."" So forget them for sneak dissing! ARKEYILLIA MYLES Don’t (((:"
@Bixtch_im_tete He Said Dont Let Him Catch You Walking Up Leamington From School Tomma! Lmaooo Lemme Stop .,"@Bixtch_im_tete He said, ""Don’t let him catch you walking up Leamington from school tomorrow!"" LOL, let me stop."
We Still Having Shit ? With Ah Flip Phone ? Mfs With Androids & iPhones Weight Up!,"Are we still dealing with things like this? With a flip phone? People with Androids and iPhones, step your game up!"
Quan Said He Only Sneakdissed On One Of Mah Friends Cause Otherwise He Told @Bixtch_im_tete What He Said &' They Still Homies .. Kcute ',"Quan said he only sneak-dissed one of my friends because otherwise he would have told @Bixtch_im_tete what he said, and they're still friends. Okay, cute."
@Bixtch_im_tete LilShit <<< Sometimes You Annoying & Noisey [Mostly Sierra) &&' You Blew Him W| That Kayyla Shit.!,"@Bixtch_im_tete LilShit <<< Sometimes you’re annoying and noisy (mostly Sierra), and you messed things up with that Kayyla situation."
I Aint Argued W| That Big Head Mf <<<< So Um Finna Erk Ah Nerves,"I haven't argued with that big-headed person in a while, so I'm about to get on someone's nerves."
@Suck_My_Success Most Of It True Or Funny Thats Why ! It Got My TL Rocking Lbs,"@Suck_My_Success Most of it is true or funny, that’s why! It has my timeline going crazy, lol."
"""@Suck_My_Success Aw Hell Naw Meh You && @Bixtch_im_tete Dont Play Bour Keshonn , Quan & Kwane Nowww ! That's Bitches Problem Nowwwww !""","""@Suck_My_Success Oh hell no, me, you, and @Bixtch_im_tete don’t play about Keshonn, Quan, and Kwane now! That’s the problem with those women now!"""
@Suck_My_Success They Knoooooo ! They Knoooooo ! They Knooooo ! &&' If They Dont They Need To ! The Bitch Look Like Ah Monkey Too <<<<<,"@Suck_My_Success They know! They know! They know! And if they don’t, they need to! That woman looks like a monkey too. <<<<<"
@Bixtch_im_tete LilSteve Kno How We Rock Over Here ! Like He AINT Been Told Or Some ? Lmao,@Bixtch_im_tete LilSteve knows how we do things over here! As if he hasn’t already been told or something? Lmao
Watch I Make Tete Turn Up On LilSteve Since We Kno Waht The Lick Read !,Watch as I make Tete get excited with LilSteve since we know what’s going on!
I Gave Quan My Twitter Password ' Watch We Finna Be Argueing Bout Some OLD Shit!,"I gave Quan my Twitter password. Watch, we’re about to be arguing about some old stuff!"
